,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,3,2,0,0,0,0,6,1,0,1,3,0,4,3,78,5,23,8,23
true_1,0,137,22,12,0,12,0,2,0,0,0,1,2,1,3,2,0,0,1,0
true_2,0,12,141,21,7,6,0,5,0,0,1,0,1,0,3,0,0,0,0,0
true_3,0,4,38,137,2,1,4,7,0,0,0,0,1,1,0,1,0,0,0,0
true_4,0,10,19,82,59,1,5,10,0,0,1,1,3,0,1,0,0,1,0,0
true_5,0,14,16,1,0,161,0,2,0,0,0,0,1,0,2,0,1,0,0,0
true_6,0,0,7,6,0,0,166,9,2,0,0,0,0,0,4,0,0,0,0,1
true_7,0,0,2,4,0,0,4,165,7,0,0,0,4,0,2,1,4,1,2,2
true_8,0,1,2,0,0,0,7,35,142,0,1,1,0,1,4,0,2,2,1,0
true_9,0,0,3,0,0,0,1,9,2,166,8,1,0,0,2,1,0,5,1,0
true_10,0,1,2,0,0,0,0,8,2,3,177,1,0,0,1,1,1,3,0,0
true_11,0,4,7,3,0,1,0,3,1,0,0,147,5,3,6,1,6,4,5,2
true_12,0,12,13,28,5,0,9,8,4,0,0,8,95,8,5,0,1,1,0,0
true_13,0,2,1,0,0,1,0,5,0,0,0,0,2,177,6,1,0,1,1,1
true_14,0,6,2,0,1,0,1,8,1,0,0,0,4,5,164,0,0,3,2,0
true_15,0,0,2,0,0,0,0,9,1,0,0,0,0,2,2,173,0,3,2,5
true_16,0,0,1,0,0,1,0,4,0,0,0,13,0,0,3,2,121,5,23,9
true_17,0,0,2,0,0,0,0,5,1,0,0,0,0,1,1,1,2,168,6,1
true_18,0,0,3,0,0,0,1,4,1,1,0,7,0,7,5,3,15,12,92,4
true_19,0,0,1,0,0,0,0,4,0,0,0,2,1,2,4,79,9,6,5,13
