,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,3,4,1,0,0,0,0,1,4,1,0,7,0,4,2,54,5,13,10,51
true_1,0,142,16,7,2,11,0,0,2,0,0,3,4,3,3,1,0,0,1,0
true_2,0,10,144,14,9,7,2,1,1,0,1,5,2,0,1,0,0,0,0,0
true_3,0,6,36,136,6,1,4,1,1,0,0,1,0,2,0,1,0,0,1,0
true_4,0,8,13,34,114,1,4,1,0,0,0,11,3,0,1,0,0,1,2,0
true_5,0,19,16,1,2,152,0,1,0,0,0,3,1,0,1,1,0,0,0,1
true_6,0,1,3,6,3,0,153,11,4,0,0,2,3,2,4,0,0,0,3,0
true_7,0,0,2,3,1,0,2,154,12,0,1,9,3,1,1,1,3,0,4,1
true_8,0,0,1,0,0,0,2,14,162,0,1,8,0,2,2,0,2,2,2,1
true_9,1,0,0,0,0,1,0,0,1,170,8,10,1,0,0,1,0,4,0,2
true_10,0,0,1,0,0,0,0,0,2,2,181,7,0,0,2,1,1,1,2,0
true_11,0,2,4,2,0,3,1,0,2,0,0,154,5,2,4,1,5,4,5,4
true_12,0,11,10,14,9,0,8,9,3,0,0,13,108,6,5,0,1,0,0,0
true_13,0,1,1,0,0,1,0,0,0,0,0,3,2,179,4,3,0,1,3,0
true_14,0,2,1,0,1,0,1,0,1,0,0,8,6,5,165,0,0,3,4,0
true_15,0,0,2,0,0,0,0,1,1,0,0,6,0,2,2,166,0,2,4,13
true_16,0,0,2,0,0,1,0,1,2,1,0,10,0,1,2,0,124,2,22,14
true_17,0,0,1,0,0,0,0,0,1,0,0,4,0,2,1,2,2,164,8,3
true_18,0,0,2,0,0,0,1,0,1,1,0,7,0,7,3,1,15,8,106,3
true_19,0,0,1,0,0,0,0,0,1,0,1,4,1,3,4,56,11,2,7,35
