,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,3,4,0,0,0,0,3,3,0,2,4,0,5,2,50,5,16,10,53
true_1,0,136,20,8,1,11,0,3,2,0,0,1,4,1,4,1,0,1,1,1
true_2,0,8,143,16,9,7,1,5,1,0,2,0,2,1,2,0,0,0,0,0
true_3,0,5,35,138,6,1,4,3,0,0,1,0,1,1,1,0,0,0,0,0
true_4,0,9,17,49,95,1,4,10,0,0,1,2,5,0,0,0,0,0,0,0
true_5,0,16,17,1,2,155,0,1,0,0,0,2,1,0,2,0,0,0,0,1
true_6,0,0,8,4,1,0,163,7,5,0,0,0,0,3,4,0,0,0,0,0
true_7,0,0,5,2,0,0,4,161,15,0,1,0,2,0,1,0,3,1,2,1
true_8,0,0,1,0,0,0,4,27,156,0,1,1,0,2,3,0,2,2,0,0
true_9,0,0,2,0,0,0,0,9,3,166,11,1,0,0,1,0,0,5,0,1
true_10,0,0,2,0,0,0,0,7,2,2,181,0,0,0,2,1,1,2,0,0
true_11,0,2,5,1,1,2,0,3,2,0,0,152,5,4,4,0,6,4,4,3
true_12,0,12,10,13,7,0,9,11,5,0,0,8,108,7,5,0,2,0,0,0
true_13,0,1,3,0,0,1,0,3,0,0,0,0,2,179,4,3,0,1,1,0
true_14,0,4,3,0,1,0,1,7,1,0,0,1,4,4,167,0,0,2,2,0
true_15,0,0,4,0,0,0,0,7,1,0,0,0,0,3,2,163,0,4,3,12
true_16,0,0,2,0,0,1,0,1,1,0,1,10,0,1,2,0,130,4,19,10
true_17,0,0,2,0,0,1,0,3,1,0,0,0,0,2,0,0,2,167,6,4
true_18,0,0,4,0,0,0,1,3,1,1,0,5,0,6,6,2,18,10,93,5
true_19,0,0,2,0,0,0,0,3,1,0,0,2,1,3,6,62,10,5,6,25
