,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,3,3,0,0,1,0,0,0,0,1,6,0,6,8,77,8,18,15,14
true_1,0,122,29,11,0,15,2,1,0,0,0,3,4,0,5,1,0,0,1,1
true_2,0,6,147,18,7,5,0,1,1,0,1,6,1,1,3,0,0,0,0,0
true_3,0,4,41,132,2,1,6,1,1,0,0,2,1,1,4,0,0,0,0,0
true_4,0,9,28,87,47,0,5,2,0,0,1,11,2,0,1,0,0,0,0,0
true_5,0,8,32,1,0,150,0,0,1,0,0,3,1,0,2,0,0,0,0,0
true_6,0,0,5,6,0,0,164,7,3,0,0,3,0,0,6,0,1,0,0,0
true_7,0,0,4,1,0,0,4,153,7,0,1,9,2,0,10,2,4,0,1,0
true_8,0,0,2,0,1,0,9,27,141,0,1,8,0,1,4,0,2,2,1,0
true_9,0,0,2,0,0,0,0,0,2,167,10,9,0,0,1,1,0,5,2,0
true_10,0,0,1,0,0,0,0,1,2,4,177,7,0,0,2,1,1,3,1,0
true_11,0,0,6,4,1,2,0,0,0,0,0,158,2,4,5,1,5,3,5,2
true_12,0,7,14,21,7,1,13,9,4,0,0,16,90,8,7,0,0,0,0,0
true_13,0,3,1,0,0,1,0,1,0,0,0,3,2,175,8,2,0,1,1,0
true_14,0,4,1,2,0,1,1,1,1,0,0,10,6,5,160,0,0,3,2,0
true_15,0,0,1,0,0,0,0,3,0,0,0,6,0,5,3,171,1,2,4,3
true_16,0,0,1,0,0,1,0,1,0,0,1,14,0,1,4,2,129,2,21,5
true_17,0,0,3,0,0,0,0,0,1,0,1,5,0,2,1,2,2,162,7,2
true_18,0,0,3,0,0,0,1,2,2,1,0,12,0,9,9,1,17,9,88,1
true_19,0,0,1,0,0,0,0,1,1,0,0,6,1,2,5,77,12,5,6,9
