class,precision,recall,f1,support,roc_auc,pr_auc
0,0.0,0.0,0.0,160,0.9206050900277009,0.30934997941497605
1,0.6650485436893204,0.7025641025641025,0.683291770573566,195,0.9683686569840416,0.7542702276587425
2,0.493006993006993,0.7157360406091371,0.5838509316770186,197,0.9587586538065382,0.6966137460958738
3,0.46598639455782315,0.6989795918367347,0.5591836734693878,196,0.9520174046115369,0.5748583663181712
4,0.7972972972972973,0.30569948186528495,0.4419475655430712,193,0.9591901917982041,0.6622803399002724
5,0.875,0.8131313131313131,0.8429319371727748,198,0.9862475539267253,0.8925194305904203
6,0.8383838383838383,0.8512820512820513,0.8447837150127226,195,0.9852694997310382,0.8935795401462127
7,0.5357142857142857,0.8333333333333334,0.6521739130434783,198,0.9822638478853485,0.8488622195245706
8,0.8606060606060606,0.7135678391959799,0.7802197802197802,199,0.9849309555337594,0.8785990660253629
9,0.9764705882352941,0.8341708542713567,0.8997289972899729,199,0.9926339904507133,0.9405801798082628
10,0.9365079365079365,0.885,0.910025706940874,200,0.992343837535014,0.9447676508048976
11,0.7945945945945946,0.7424242424242424,0.7676240208877284,198,0.9739146787019127,0.8429347696818839
12,0.7983193277310925,0.48223350253807107,0.6012658227848101,197,0.9472964890372093,0.6972626687779911
13,0.8349056603773585,0.8939393939393939,0.8634146341463415,198,0.9921859977151132,0.9384349915113405
14,0.7420814479638009,0.8324873096446701,0.784688995215311,197,0.9872315064620298,0.8964092189031171
15,0.502906976744186,0.8693467336683417,0.6372007366482505,199,0.9754569543320073,0.7842715934041337
16,0.7245508982035929,0.6648351648351648,0.6934097421203438,182,0.9780334631923261,0.7706661247614487
17,0.7058823529411765,0.8936170212765957,0.7887323943661971,188,0.9913181450990176,0.9063328294887675
18,0.6174496644295302,0.5935483870967742,0.6052631578947368,155,0.9683076785793959,0.6939780981556446
19,0.21311475409836064,0.10317460317460317,0.13903743315508021,126,0.9265437422682209,0.2098159195834522
