,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,3,4,0,0,1,0,3,0,0,3,5,0,5,3,86,5,21,12,9
true_1,0,121,28,11,0,19,1,1,0,0,0,3,3,0,4,3,0,0,1,0
true_2,0,5,150,15,7,9,0,0,1,0,2,5,0,0,3,0,0,0,0,0
true_3,0,4,57,118,4,2,3,3,1,0,1,1,1,0,0,0,0,1,0,0
true_4,0,9,32,65,65,2,3,2,0,0,1,10,2,0,1,0,0,1,0,0
true_5,0,8,17,1,0,165,0,1,0,0,0,3,1,0,1,0,1,0,0,0
true_6,0,0,6,11,0,2,156,8,3,0,0,2,0,0,6,0,1,0,0,0
true_7,0,0,4,1,0,0,4,155,9,0,1,9,2,0,4,2,3,2,2,0
true_8,0,1,2,0,0,0,5,28,140,0,4,8,0,1,4,0,2,3,1,0
true_9,0,0,2,0,0,0,0,0,2,169,10,9,0,0,0,1,0,5,1,0
true_10,0,1,1,0,0,0,0,1,1,5,177,7,0,0,1,1,0,4,1,0
true_11,0,2,9,3,1,3,0,0,0,0,0,147,5,4,5,1,5,3,8,2
true_12,0,11,18,28,11,1,9,9,3,0,0,6,86,8,6,0,0,1,0,0
true_13,0,2,1,0,0,1,0,2,0,0,0,3,2,177,6,2,0,1,1,0
true_14,0,3,1,1,1,1,1,1,1,0,1,8,4,6,163,0,0,3,2,0
true_15,0,0,1,0,0,0,1,3,0,0,0,6,0,4,3,173,0,2,4,2
true_16,0,0,3,0,0,1,0,3,0,0,0,11,0,1,2,6,126,3,22,4
true_17,0,0,1,0,0,1,0,1,0,0,1,3,0,1,3,3,2,167,5,0
true_18,0,0,3,0,0,0,1,2,0,1,1,10,0,9,7,1,13,8,96,3
true_19,0,0,1,0,0,0,0,1,0,0,0,4,1,3,3,82,10,8,7,6
