,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,4,2,6,0,0,0,0,0,0,1,1,3,0,4,2,63,6,12,10,46
true_1,0,127,27,5,3,17,0,2,0,0,0,3,3,4,2,1,0,0,1,0
true_2,0,7,155,12,8,9,0,1,0,1,1,0,2,0,1,0,0,0,0,0
true_3,0,4,50,125,9,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0
true_4,0,6,24,33,114,2,4,2,0,0,0,4,1,1,0,0,0,0,2,0
true_5,0,7,16,0,1,167,0,1,0,0,0,2,1,0,1,1,0,0,0,1
true_6,0,0,6,5,3,0,156,9,3,0,0,0,3,3,2,1,0,0,3,1
true_7,0,0,12,0,1,0,3,158,10,0,1,0,1,1,1,1,4,0,4,1
true_8,0,0,8,0,0,0,4,25,146,0,3,1,0,2,2,1,2,2,2,1
true_9,0,0,9,0,0,1,0,0,1,171,7,2,1,0,0,1,1,2,0,3
true_10,0,0,8,0,0,0,0,0,2,4,180,0,0,0,1,1,1,1,1,1
true_11,0,2,6,3,0,3,0,1,1,0,0,158,3,2,2,2,4,2,5,4
true_12,0,10,13,15,8,1,7,8,1,0,0,15,108,7,2,1,1,0,0,0
true_13,0,1,4,0,0,1,0,0,0,0,0,0,3,178,3,3,0,1,3,1
true_14,0,3,8,0,1,0,0,0,1,0,1,1,6,4,165,0,0,1,4,2
true_15,0,0,8,0,0,0,0,1,0,0,0,0,0,3,1,169,0,1,4,12
true_16,0,0,4,0,0,1,0,0,1,1,0,12,0,1,2,0,127,1,18,14
true_17,2,0,4,0,0,0,0,0,1,0,0,1,0,1,1,2,1,161,8,6
true_18,0,0,6,0,0,0,1,0,0,1,1,9,0,5,2,4,16,7,98,5
true_19,0,0,3,0,0,0,0,1,1,0,1,2,0,2,4,58,13,1,6,34
