round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,0,1,train,1.2843416819422264,0.6481828031123805,0.0029154276174861225,0.037722840539741946,0.0029268504460397975
1,1,1,train,1.340633704968087,0.6110095470241723,0.006770220140417691,0.0820637822465976,0.01250849576594055
1,-1,1,validation,0.11022121224858716,0.5374005305039787,0.4704762443161724,0.5374005305039787,0.4742556636735256
2,1,1,train,0.9083987599746748,0.735323989437335,0.17373080620007897,0.23217550274223034,0.19416432419540322
2,0,1,train,0.7129854085055862,0.793657047178174,0.8219333460228399,0.7326898453659016,0.7477268336547013
2,-1,1,validation,0.10395974113707201,0.5541114058355437,0.48391260384245766,0.5541114058355437,0.4921477648595713
3,0,1,train,0.5236023297812057,0.8460553530976067,0.861760525445602,0.7914901999409042,0.8035552751060956
3,1,1,train,0.7588145619185714,0.7714808043875685,0.18667228576738312,0.2435506804793825,0.20604088167009144
3,-1,1,validation,0.09907278108660043,0.5888594164456233,0.5337379834134276,0.5888594164456233,0.5202007862309437
4,1,1,train,0.6518349625992698,0.8047938249035141,0.35565822959739113,0.2459882185659151,0.22012175442936438
4,0,1,train,0.4040826556954797,0.8797399783315276,0.8997529628688413,0.8767851866443416,0.880176000017117
4,-1,1,validation,0.09433892432511327,0.6013262599469495,0.5330262760132166,0.6013262599469495,0.5391565499919075
5,1,1,train,0.5792070405146519,0.8309973593337396,0.526668215750056,0.2770668291692058,0.27511303186295505
5,0,1,train,0.30309805056798883,0.9117502216093766,0.9287384309234614,0.9121441938343346,0.9156098840255
5,-1,1,validation,0.09573141474780733,0.6015915119363395,0.5433501673765317,0.6015915119363395,0.5431418121870807
6,1,1,train,0.49827332137902447,0.8511070485476335,0.7179148500350537,0.29473898029656714,0.29839897721984554
6,0,1,train,0.23299851557166557,0.9288880133950557,0.9463497131121698,0.9386388259627696,0.939817387103833
6,-1,1,validation,0.09568805734105705,0.6148541114058356,0.6472496886523577,0.6148541114058356,0.5609073749205603
7,1,1,train,0.4469709271540889,0.8726386349786714,0.7167319128688496,0.3124111314239285,0.32273775238044816
7,0,1,train,0.1796895924119616,0.9483896385304835,0.9609051005943227,0.9549886732985324,0.9560710831780208
7,-1,1,validation,0.09021385968205783,0.636604774535809,0.7150698370081966,0.636604774535809,0.6007412213000657
8,1,1,train,0.38043585630109555,0.8868576071501117,0.9038066350414621,0.4056469632338005,0.4593196332714987
8,0,1,train,0.14723868652166228,0.9564660691421255,0.968050312391571,0.9611937358416232,0.9628876380391476
8,-1,1,validation,0.10068292490525334,0.6214854111405835,0.6489391887292898,0.6214854111405835,0.5799101610198651
9,0,1,train,0.12468742611469687,0.9603072983354672,0.9702890353544977,0.9637545553038511,0.9651781567416384
9,1,1,train,0.326091947118667,0.9045297582774731,0.7176608001188759,0.36299004671948,0.41057313339478735
9,-1,1,validation,0.10039655251591528,0.6469496021220159,0.6671110753197735,0.6469496021220159,0.6171127053897529
10,1,1,train,0.2805832039335041,0.9205768840138127,0.7420577842871756,0.4294129595774934,0.499404630867503
10,0,1,train,0.11264777536051143,0.9644440066975278,0.9772114983004929,0.970550576184379,0.9722467326668399
10,-1,1,validation,0.10256917902740306,0.6546419098143236,0.670450767103018,0.6546419098143236,0.6252913773981327
11,0,1,train,0.10600757911970003,0.966315374766079,0.9784253144839543,0.9730129025903674,0.9743396686757938
11,1,1,train,0.25536447322879036,0.9266707292301442,0.9004463395171185,0.4572415193987406,0.5281475493422095
11,-1,1,validation,0.09959943110335727,0.6620689655172414,0.7180479847222667,0.6620689655172414,0.6411164874769163
12,0,1,train,0.10110128818631656,0.9687777011720674,0.9698843311792174,0.9625726386289767,0.964229199229444
12,1,1,train,0.21834325760772283,0.9343895998374974,0.9120825965375434,0.5240706886045094,0.5896957354347407
12,-1,1,validation,0.10063421130180358,0.6729442970822281,0.7169176373984013,0.6729442970822281,0.656196588484354
13,1,1,train,0.19320081503360303,0.9431241113142392,0.9173178377074398,0.5571805809465773,0.6343323187023864
13,0,1,train,0.09724352412626118,0.9687777011720674,0.9755264549954072,0.9682852358908697,0.9701441228054007
13,-1,1,validation,0.1097117780809061,0.6676392572944297,0.7173924241599047,0.6676392572944297,0.6482449024808842
14,1,1,train,0.17318593283099207,0.9500304692260816,0.9106129330552788,0.5252894576477758,0.601755919362528
14,0,1,train,0.09418556320730333,0.9691716733970255,0.977279199220026,0.9712400275780557,0.9727108716239183
14,-1,1,validation,0.1055751561407069,0.6793103448275862,0.7249405897550825,0.6793103448275862,0.6644565694107404
15,0,1,train,0.09088012306844655,0.9724219442529303,0.9803233272724623,0.9745887914902,0.9760863533176481
15,1,1,train,0.1491806857475358,0.958358724355068,0.9441708466537395,0.5651025797278082,0.6554860545866404
