round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,3,1,train,1.989200088364339,0.4356254572055596,0.035346379603079944,0.011338697878566204,0.007090260728792532
1,4,1,train,1.6816674510162033,0.5598499061913695,0.026644238856181664,0.16097560975609757,0.045720883244335396
1,1,1,train,2.0586000260981647,0.47840531561461797,0.03352267611675164,0.022781205505457997,0.015687112056147423
1,6,1,train,2.12155087331755,0.47980077476480354,0.009779058426825764,0.07083563918096292,0.012130247803777945
1,5,1,train,1.9091144308670243,0.503755868544601,0.0032757705654215146,0.005633802816901409,0.003041843439140516
1,0,1,train,2.253179260853971,0.3887323943661972,0.012598849790865693,0.10774647887323943,0.02209129708955585
1,2,1,train,1.9358810640925126,0.4938996836873023,0.049109330035436535,0.019430637144148215,0.006792400757069749
1,-1,1,validation,0.14848681666174365,0.43448275862068964,0.451806241238405,0.43448275862068964,0.37571374516751754
2,1,1,train,1.4935956764401812,0.6388229710488846,0.4980235033323903,0.4171808258186996,0.4159769613418851
2,3,1,train,1.4423109620635273,0.605340160936357,0.463794009865866,0.3145574250182882,0.26734952754743657
2,0,1,train,1.6050467692064436,0.6007042253521127,0.6203177205289292,0.38380281690140844,0.39645317881046943
2,5,1,train,1.3218052725293743,0.707981220657277,0.6378119340037635,0.2976525821596244,0.29979355655484674
2,2,1,train,1.365721468016398,0.6651604157252597,0.4922618840926833,0.5305015815634885,0.4682539154811547
2,4,1,train,1.2139728269177283,0.7110694183864915,0.6357902784005577,0.5189493433395872,0.5367488772650072
2,6,1,train,1.3887667260338774,0.6928610957387936,0.7035233162164117,0.643054786939679,0.6297501344915244
2,-1,1,validation,0.10840996176557768,0.5251989389920424,0.5468274082026857,0.5251989389920424,0.4726807490989784
3,2,1,train,1.1217035724104738,0.6981473113420696,0.5263101529259415,0.5684591052869408,0.5221325505488443
3,0,1,train,1.2151340011800273,0.6887323943661972,0.7252698418677571,0.5415492957746478,0.5647604202149439
3,5,1,train,1.019660687935886,0.7474178403755869,0.7243653604048085,0.40093896713615024,0.40066811400152236
3,3,1,train,1.136223091716655,0.6938551572787125,0.650709623690348,0.42757863935625456,0.4071193618430036
3,4,1,train,0.961389949935639,0.7482176360225141,0.6891709866669852,0.6318949343339587,0.6438117316542932
3,6,1,train,1.0385415981301165,0.7371333702268954,0.7465567090432472,0.7437742114001107,0.7317472632892694
3,1,1,train,1.1758332634062478,0.6943521594684385,0.6855415688620282,0.50640721404841,0.5035033161249738
3,-1,1,validation,0.08891652038306076,0.5793103448275863,0.5868991235207521,0.5793103448275863,0.5405262299327793
4,3,1,train,0.9657743515675528,0.7329919531821507,0.7708358065640352,0.555596196049744,0.5630358742612791
4,5,1,train,0.8583523743410608,0.7784037558685446,0.7794298311260438,0.4751173708920188,0.4836773101178552
4,6,1,train,0.8927646640655214,0.7581627006087437,0.7933823353755286,0.7670171555063642,0.7636662245298916
4,4,1,train,0.8088906813345983,0.7868667917448405,0.7498870038334428,0.6592870544090056,0.6714860811630519
4,2,1,train,0.9699304153164514,0.728874830546769,0.5480006965325481,0.569814731134207,0.5284159564623891
4,0,1,train,0.9788075045923169,0.7422535211267607,0.7751575627269577,0.6598591549295775,0.6883538279057034
4,1,1,train,1.0110745712211637,0.7356430944470812,0.7547837307233116,0.5794969150450878,0.5967883784614145
4,-1,1,validation,0.07815779768503629,0.6214854111405835,0.614921037085576,0.6214854111405835,0.5901217919842896
5,2,1,train,0.8680381451150496,0.7559873474920922,0.5568479018483685,0.5887934929959331,0.5488040555404905
5,3,1,train,0.8361064179947502,0.7494513533284565,0.7794688534168085,0.6375274323335772,0.6538836846545875
5,5,1,train,0.7527661912921649,0.7948356807511737,0.814553135248049,0.5427230046948357,0.5533951000740738
5,0,1,train,0.8500315667538161,0.7697183098591549,0.8074743956707792,0.726056338028169,0.7493365612122892
5,4,1,train,0.7036848509026145,0.8078799249530957,0.8127299148947159,0.6878048780487804,0.7071651673451943
5,6,1,train,0.7910418859889022,0.7780852241283895,0.7888084197465669,0.7758716104039846,0.7741246671073972
5,1,1,train,0.8815303201025183,0.7513051732320836,0.7692472485248996,0.6606549596582819,0.6748992500462979
5,-1,1,validation,0.07184934852056857,0.6477453580901856,0.6376519626221999,0.6477453580901856,0.6242845331262402
6,1,1,train,0.8214987852808201,0.7645942097769339,0.7889134849509932,0.6943521594684385,0.7159083503808621
6,0,1,train,0.7419763699676214,0.7943661971830985,0.8247662653888473,0.7626760563380282,0.7820353057458392
6,5,1,train,0.6797187371707675,0.804225352112676,0.8495852056672965,0.6046948356807512,0.6348725631453415
6,4,1,train,0.6360736255517263,0.8127579737335835,0.8306366097286455,0.6983114446529081,0.7258858749931614
6,2,1,train,0.7662879794621639,0.7830998644374152,0.5708592946223585,0.6032535020334387,0.5664058343643521
6,6,1,train,0.7190821111465977,0.7996679579413393,0.8161100693266019,0.7852794687327062,0.7922193036539004
6,3,1,train,0.7474741656006428,0.7757863935625458,0.8052381589652923,0.6942209217264081,0.7164954447508391
6,-1,1,validation,0.06903623895477554,0.6557029177718833,0.689896387188788,0.6557029177718833,0.6371686685431189
7,5,1,train,0.6387785734302962,0.8164319248826292,0.8630098101474087,0.6356807511737089,0.6764753860105669
7,2,1,train,0.7224770850843663,0.7953004970628106,0.8200503801374429,0.6163578852236783,0.5833177474271727
7,3,1,train,0.6797411634385238,0.79407461594733,0.8185575479940329,0.7212874908558888,0.745452876088928
7,4,1,train,0.583999443241579,0.8341463414634147,0.8512090214376121,0.7170731707317073,0.742532202112507
7,1,1,train,0.7593357056153544,0.7831039392501187,0.8197727683483355,0.7166587565258662,0.7383532971749609
7,0,1,train,0.688675948073355,0.8014084507042253,0.8360746148907989,0.7612676056338028,0.7858665793288073
7,6,1,train,0.673369143257099,0.7991145545102379,0.8321526070421265,0.7980077476480354,0.8036051022420616
7,-1,1,validation,0.06666887412909962,0.6631299734748011,0.6855711025732826,0.6631299734748011,0.6464330182765965
8,3,1,train,0.6136450614148413,0.8152889539136795,0.8358614916173251,0.7340892465252378,0.7582703613622075
8,2,1,train,0.6684171519905543,0.8011748757342972,0.8400449746488013,0.6357885223678265,0.6241123586542956
8,5,1,train,0.6043450310826302,0.8309859154929577,0.8702066124354719,0.6309859154929578,0.6676403694260203
8,4,1,train,0.539848246349546,0.8416510318949344,0.8700236269536834,0.7343339587242026,0.7614107365568991
8,1,1,train,0.694509441202337,0.7973421926910299,0.824653345251996,0.7479829140958709,0.7638270800485075
8,6,1,train,0.6101151484897179,0.8218040951853901,0.8534041898930638,0.8024349750968456,0.8153741965091744
8,0,1,train,0.6516639049468416,0.8014084507042253,0.8252068969898831,0.780281690140845,0.7940849699885237
8,-1,1,validation,0.06569230698039187,0.669761273209549,0.68925369674632,0.669761273209549,0.6561672332404727
9,4,1,train,0.49155943113529754,0.8532833020637899,0.8780788860022634,0.7542213883677298,0.7832942108076697
9,1,1,train,0.6484643673016266,0.8130042714760323,0.8465928256235288,0.7536782154722355,0.7795058689140367
9,0,1,train,0.6144511327984628,0.8161971830985916,0.8498040970574863,0.7816901408450704,0.8044110404813821
9,3,1,train,0.5853995270373529,0.8167520117044623,0.850994827428051,0.7483540599853694,0.7751532432056865
9,6,1,train,0.5745648831392811,0.835639180962922,0.8635647057710717,0.8295517432208079,0.8375521220559852
9,5,1,train,0.5382916243441069,0.8460093896713614,0.8753638730920229,0.6507042253521127,0.6866701989208601
9,2,1,train,0.6209962903488454,0.8197017623136014,0.83373709537311,0.6728422955264347,0.6679217959261571
9,-1,1,validation,0.06400959886590746,0.6862068965517242,0.7010927805158127,0.6862068965517242,0.6773935945949774
10,2,1,train,0.5732101420168396,0.8319023949389969,0.8437857011906754,0.6909173068233168,0.6955968290517988
10,4,1,train,0.46243530030022123,0.8641651031894935,0.9002578951314011,0.7624765478424015,0.7952743126328788
10,1,1,train,0.6122043006912326,0.8186995728523968,0.8583590706181128,0.7802562885619364,0.8034249875208934
10,3,1,train,0.5222568902355885,0.8354059985369422,0.8723359095185271,0.7911485003657645,0.8164597186697253
10,0,1,train,0.5709808427798614,0.8288732394366197,0.8614965365788624,0.7992957746478874,0.821377933893017
10,6,1,train,0.5468828000985415,0.8422800221361372,0.8734015045159095,0.8395130049806309,0.8499988380411231
10,5,1,train,0.4947202718024378,0.8530516431924883,0.8828096425064502,0.7061032863849765,0.7477522979195135
10,-1,1,validation,0.06398290797415873,0.689920424403183,0.7019288842700665,0.689920424403183,0.6813531395855316
11,2,1,train,0.5415813696684597,0.8472661545413466,0.8507189549736708,0.701762313601446,0.704940102728968
11,1,1,train,0.582089231321306,0.8296155671570954,0.8680982484935263,0.7821547223540579,0.8076067402652835
11,0,1,train,0.541040832155876,0.8422535211267607,0.8758371982746778,0.8119718309859155,0.8346148630996436
11,6,1,train,0.5091565237174519,0.858328721638074,0.8817117832349036,0.8461538461538461,0.8574750742837356
11,4,1,train,0.4286900931400453,0.8675422138836772,0.9020901616167133,0.7741088180112571,0.8035174879547279
11,5,1,train,0.457474147900939,0.867605633802817,0.8831502390387934,0.72018779342723,0.7589168901275739
11,3,1,train,0.47575859912829094,0.8522311631309436,0.87610631623174,0.7988295537673739,0.8237037531220955
11,-1,1,validation,0.06402962760535373,0.6907161803713527,0.7020220725248479,0.6907161803713527,0.6823247242311294
12,6,1,train,0.48265834765887894,0.858328721638074,0.8908309181239233,0.8649695628112894,0.8732919577733786
12,1,1,train,0.5328363130489985,0.8509729473184623,0.872463058465156,0.7897484575225439,0.813165624650007
12,0,1,train,0.5091383346680844,0.8485915492957747,0.8760984805105716,0.8077464788732395,0.8321642841987064
12,4,1,train,0.38629339111154665,0.8840525328330205,0.9183602325329085,0.7864915572232646,0.8153577633513471
12,3,1,train,0.4254754806122585,0.8653986832479883,0.8823069152847335,0.8072421360643746,0.8308136186850672
12,5,1,train,0.42251872957976006,0.876056338028169,0.888857039366451,0.7305164319248826,0.770059891680926
12,2,1,train,0.5063623953208649,0.8522367826479892,0.8557986877192865,0.7252598282873927,0.7317801367847272
12,-1,1,validation,0.06303142882508055,0.6946949602122016,0.7051691100432699,0.6946949602122016,0.6902195170021462
13,6,1,train,0.44975301013451763,0.8666297731045932,0.8978536122889205,0.8677365799667958,0.878535278651321
13,1,1,train,0.5027936069915692,0.8490745135263409,0.8852774568831571,0.8087327954437589,0.8332231291364502
13,2,1,train,0.47842670157015754,0.8626299141436964,0.8779825287753742,0.7537279710799819,0.7720857284475872
13,5,1,train,0.3956750065032671,0.8859154929577464,0.9028252819994774,0.7732394366197183,0.8101007120436339
13,3,1,train,0.3968832757737901,0.8800292611558156,0.9006607351957328,0.8471104608632041,0.866507395368089
13,4,1,train,0.3527890439786597,0.8938086303939963,0.9249172670536566,0.797373358348968,0.8332985267284864
13,0,1,train,0.48762014667304715,0.8521126760563381,0.8873358315714196,0.8204225352112676,0.8456995239438027
13,-1,1,validation,0.06362416973209073,0.7015915119363395,0.7079953594478565,0.7015915119363395,0.6947284215390207
14,1,1,train,0.46474167856980453,0.8642619838633128,0.8939036940930061,0.8248694826767916,0.8461858359496075
14,0,1,train,0.4796366286830286,0.8570422535211267,0.8992259353530856,0.8394366197183099,0.861343204751535
14,3,1,train,0.3642522008839058,0.8891733723482078,0.9134991530074051,0.8566203365032918,0.8759388872123074
14,2,1,train,0.44009722131404944,0.8743786714866697,0.8744617510433351,0.7659286037053773,0.7793537425512701
14,6,1,train,0.4352963845847191,0.8705035971223022,0.8986164614917539,0.8727172108467073,0.8818906516618422
