round,train_loss,val_loss,test_loss,rouge1,rouge2,rougeL,bleu1,bleu2,bleu3,bleu4,gini_coefficient,mean_contribution,min_contribution,max_contribution,cv_contribution,num_samples
1,1.7412020869493485,1.6364379445194177,,42.51901774686636,20.127570800262795,29.7753050621121,32.34448338291622,21.804264993678526,16.43917679909037,12.654383669724965,0.0,0.0004320595813619175,0.00031436655139893113,0.0005497526113249038,0.0,5000
2,1.154029308271408,1.6364394809312106,,42.52907323538251,20.133988956297863,29.783887735836256,32.34421215243191,21.80262419072136,16.437058721115434,12.652864322221255,0.0,0.0004320595813619175,0.00031436655139893113,0.0005497526113249038,0.0,5000
3,1.1325374211788177,1.6364406774656848,,42.528193903821034,20.133655074335934,29.7732757091436,32.34101856049608,21.80082548881515,16.43594548959418,12.652206429124298,0.0,0.0004320595813619175,0.00031436655139893113,0.0005497526113249038,0.0,5000
4,1.1347602568626405,1.636441558814917,,42.525548041117915,20.14334138864409,29.768910056815002,32.34107312814499,21.800384932042412,16.435512956860556,12.65163155658879,0.0,0.0004320595813619175,0.00031436655139893113,0.0005497526113249038,0.0,5000
5,1.1746841726064683,1.636442084427991,1.562348342476747,42.525692625991674,20.14628580696607,29.770420521532024,32.3401347467667,21.798604238033782,16.43434877383404,12.650965967054834,0.0,0.0004320595813619175,0.00031436655139893113,0.0005497526113249038,0.0,5000
