round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,2,1,train,1.792632915891043,0.4945191313340227,0.008488297776434216,0.004963805584281282,0.0022338978532722487
1,0,1,train,1.7606572340051811,0.5452147701582517,0.0027316494016853296,0.0346646571213263,0.00504858833431242
1,3,1,train,1.8615386800704596,0.4883284142742152,0.0038002934990619477,0.03568553796619265,0.006803799637865359
1,1,1,train,1.6673665662442356,0.5616580310880829,0.04191508972452058,0.12020725388601036,0.06055805476258074
1,-1,1,validation,0.1236553979172947,0.4936339522546419,0.5047683932175304,0.4936339522546419,0.4241685528931717
2,2,1,train,1.1996501058635145,0.6694932781799379,0.4713567401710913,0.4417786970010341,0.3941774138850305
2,3,1,train,1.1883500476763484,0.6914408371344244,0.6275783972485723,0.5030855916286557,0.4504907674828896
2,1,1,train,1.0746915664308327,0.7119170984455958,0.3716291202506704,0.4181347150259067,0.3755436782068242
2,0,1,train,0.9915109039789223,0.7705350414468727,0.7556628773906503,0.7230595327807083,0.718147653474636
2,-1,1,validation,0.08544466185237748,0.5864721485411141,0.6672877335487184,0.5864721485411141,0.548454569237033
3,3,1,train,0.9101544341048458,0.7394687416152401,0.7501684862272079,0.6286557552991683,0.6268383405271979
3,2,1,train,0.9202410906749984,0.7362978283350569,0.7086751375077421,0.5458117890382627,0.5172246315844098
3,1,1,train,0.8439412889155474,0.7531088082901555,0.8199522718419073,0.527720207253886,0.5245879547192117
3,0,1,train,0.7257344343037491,0.8108515448379804,0.8335528808057463,0.7837226827430294,0.7941030131805784
3,-1,1,validation,0.07173456005376593,0.6379310344827587,0.6734392325932911,0.6379310344827587,0.6208104642351555
4,1,1,train,0.71025536381755,0.7803108808290155,0.8318738114859768,0.6287564766839379,0.6470447551802343
4,0,1,train,0.6172513058745718,0.8376036171816126,0.8587669521728226,0.8281838733986435,0.8381575551427675
4,2,1,train,0.7781868975351353,0.7772492244053774,0.7892568432789313,0.6527404343329887,0.6605854022721962
4,3,1,train,0.7863391110825436,0.7676415347464449,0.7800113093856533,0.6927823987121009,0.700595926479078
4,-1,1,validation,0.06612075277127384,0.6758620689655173,0.6864886688061884,0.6758620689655173,0.6656706242503093
5,3,1,train,0.6795641146120596,0.8022538234504963,0.8124002868544246,0.7448349879259458,0.7562591920646508
5,0,1,train,0.5331364488116948,0.8507912584777694,0.8686992555325775,0.8247927656367747,0.8410674615700378
5,1,1,train,0.6293708497642978,0.8062176165803109,0.8292108006795115,0.7158031088082901,0.7408557958801786
5,2,1,train,0.6634679347670117,0.8008273009307135,0.8295099959340074,0.7178903826266805,0.7334605964554115
5,-1,1,validation,0.06292485257744078,0.6944297082228117,0.6971683581501132,0.6944297082228117,0.6879223390736087
6,1,1,train,0.5639528832282902,0.8233160621761658,0.851311376484532,0.7471502590673575,0.7746689378231465
6,0,1,train,0.48450336071202554,0.8556895252449134,0.8809316416279867,0.8338357196684251,0.8519553309349567
6,3,1,train,0.6092857773147939,0.8202307485913604,0.8432751024651427,0.7662999731687684,0.7820273946670855
6,2,1,train,0.5667226141189584,0.834746639089969,0.8644840011386862,0.7822130299896587,0.8040076506563734
6,-1,1,validation,0.06141529602223429,0.7039787798408488,0.7118455706578249,0.7039787798408488,0.6996454165007878
7,2,1,train,0.4831866600701321,0.856670113753878,0.8931427442198386,0.8043433298862461,0.8262084749709887
7,0,1,train,0.4435590569558273,0.8677467972871138,0.8974553330221114,0.8489073097211756,0.8676846258259528
7,3,1,train,0.5484030076938126,0.8368661121545479,0.8557032975695191,0.7888382076737323,0.8056581178460669
7,1,1,train,0.510663229079286,0.8432642487046632,0.8601611638085326,0.778238341968912,0.8037708716824516
7,-1,1,validation,0.062070335520169544,0.7045092838196286,0.7133102355633639,0.7045092838196286,0.7005236515029772
8,0,1,train,0.39410278160708495,0.8884702336096458,0.9048496877325748,0.8571966842501884,0.874767299287634
8,2,1,train,0.41433044728322,0.8816959669079628,0.9068351605092362,0.8289555325749741,0.853060212388164
8,1,1,train,0.44502133670578564,0.8645077720207255,0.8804661658627239,0.8020725388601037,0.8278540348836018
8,3,1,train,0.4753597266812181,0.861550845183794,0.8668134720673148,0.8003756372417494,0.8164398643830479
8,-1,1,validation,0.06211977619776596,0.7047745358090186,0.7169767708775889,0.7047745358090186,0.7036824877705615
9,0,1,train,0.3586600100262517,0.8914845516201959,0.93331611992948,0.8730218538055765,0.8984303535774156
9,3,1,train,0.4176458121785023,0.8784545210625168,0.9076616701051625,0.8277434934263482,0.8546655326173974
9,1,1,train,0.38983392296743785,0.883160621761658,0.8918308717675846,0.8233160621761658,0.8462011248325848
9,2,1,train,0.3562284994181922,0.8998965873836607,0.9122934532310758,0.8531540847983454,0.8680199947444048
9,-1,1,validation,0.06205634968194725,0.7143236074270557,0.726150958451247,0.7143236074270557,0.7111383134778642
10,2,1,train,0.3028768078414815,0.9135470527404344,0.9431369622498837,0.8550155118924508,0.8813871985744319
10,3,1,train,0.35838912411437013,0.8961631338878455,0.9108428836907517,0.8661121545478937,0.8789786137354619
10,0,1,train,0.3244374826864665,0.9054257724189902,0.9290158267753754,0.8884702336096458,0.9032676295144438
10,1,1,train,0.35043178149306575,0.8911917098445596,0.9078723062841915,0.833678756476684,0.8581263385872461
10,-1,1,validation,0.06306887310015566,0.7122015915119363,0.7269161691152981,0.7122015915119363,0.7118077264122051
11,2,1,train,0.259940670646432,0.9243019648397105,0.9474513431002712,0.8860392967942089,0.9020782216547648
11,0,1,train,0.3010082157126751,0.9110776186887716,0.936921923382702,0.8933685003767897,0.9092661805614751
11,3,1,train,0.32210818746890635,0.9031392540917628,0.9256264771752748,0.8776495841159109,0.8920234554612748
11,1,1,train,0.3229400475070743,0.8994818652849742,0.9133062697783261,0.8497409326424871,0.870976991783598
11,-1,1,validation,0.06359510177126357,0.713262599469496,0.7248414535249188,0.713262599469496,0.7130271988133585
12,2,1,train,0.22289919750242443,0.9371251292657705,0.9532182917652964,0.9141675284384695,0.9263195811371582
12,1,1,train,0.2787388684420485,0.9134715025906737,0.9247970220841909,0.8471502590673575,0.874317792365576
12,3,1,train,0.27204357195133944,0.9211161792326269,0.9349404382066057,0.8889187013683928,0.9033844273588977
12,0,1,train,0.27110269678060905,0.9197437829691033,0.9435935191388479,0.905802562170309,0.9195715844391332
12,-1,1,validation,0.06678708556567663,0.713527851458886,0.7233220986262778,0.713527851458886,0.7110893621929534
13,0,1,train,0.241920993713864,0.928033157498116,0.9509942828523784,0.9182366239638282,0.9299100496318287
13,3,1,train,0.23976084726658758,0.9321169841695733,0.9407887283631923,0.894821572310169,0.9080100751168952
13,1,1,train,0.25989484278993175,0.9199481865284974,0.935911649349972,0.8707253886010363,0.8932933498133833
13,2,1,train,0.1926011300089434,0.9451913133402274,0.960028489609082,0.9036194415718718,0.9204256691003087
13,-1,1,validation,0.06554331458130461,0.7185676392572944,0.7292845159758142,0.7185676392572944,0.7181483781506202
14,2,1,train,0.1655893241494845,0.951396070320579,0.9670017324323422,0.922440537745605,0.9360066262183252
14,0,1,train,0.2085583992947611,0.9370761115297664,0.9513625909180973,0.9208741522230596,0.9314979880114729
14,1,1,train,0.22062114757016177,0.9326424870466322,0.9415121919180688,0.8808290155440415,0.9024950652745674
14,3,1,train,0.2247566729224419,0.9337268580627851,0.9575264378255853,0.921384491548162,0.9330965715417424
14,-1,1,validation,0.06746671516176521,0.716710875331565,0.7332002616767499,0.716710875331565,0.7184472661013391
15,1,1,train,0.20002967905068447,0.9419689119170984,0.9426680471508366,0.8955958549222798,0.9135085344068063
15,2,1,train,0.15511838693583613,0.9524301964839711,0.9713800794154045,0.9234746639089969,0.9374480937941615
15,0,1,train,0.22036828296202943,0.9325546345139412,0.9572664171912281,0.9253956292388847,0.9363665733016673
15,3,1,train,0.18934801903597276,0.9463375368929434,0.9638040980121487,0.9334585457472498,0.9437648030593518
15,-1,1,validation,0.06980595289098361,0.723342175066313,0.7323425379522782,0.723342175066313,0.7216121945324506
16,3,1,train,0.1695693439700093,0.9503622216259727,0.9631992728233199,0.9329219211161792,0.9428636444835686
16,1,1,train,0.17940198836755777,0.9422279792746114,0.9576279769600193,0.905440414507772,0.9253624644497813
16,2,1,train,0.1379223866526517,0.9600827300930713,0.9698654094891177,0.9216132368148914,0.9358975440989914
16,0,1,train,0.190622673636437,0.9404672192916352,0.9634698474741237,0.9382064807837227,0.9469099384377636
16,-1,1,validation,0.07131713987893205,0.7228116710875332,0.7348765020292323,0.7228116710875332,0.7232291926870631
17,2,1,train,0.1238220993901231,0.9631851085832471,0.9724324738293904,0.9346432264736297,0.945943297253015
17,1,1,train,0.161737302245095,0.9505181347150259,0.9582991101949355,0.9150259067357513,0.9318797981733911
17,3,1,train,0.15295748243731938,0.9551918433056078,0.970716237469558,0.9468741615240139,0.954929044908476
17,0,1,train,0.1666726972753496,0.9464958553127354,0.9611216083258347,0.9355689525244913,0.9440133957483664
17,-1,1,validation,0.07327341048398354,0.7193633952254642,0.7283514680184496,0.7193633952254642,0.7192119024182826
18,2,1,train,0.11560728260709385,0.9660806618407446,0.9832904383846932,0.934229576008273,0.9529545917018446
18,1,1,train,0.1393476546085863,0.9601036269430051,0.9634754947558206,0.9248704663212435,0.9398034821202095
18,3,1,train,0.13518791339887792,0.9613630265629192,0.970538218452011,0.9484840354172257,0.9566806666213411
18,0,1,train,0.15174537007865238,0.9540316503391107,0.9684716157069122,0.939336850037679,0.9494480727836344
18,-1,1,validation,0.07705148642931185,0.7193633952254642,0.7327611487768744,0.7193633952254642,0.7189146605854305
19,2,1,train,0.11340904286632271,0.9660806618407446,0.9735091737320458,0.9369183040330921,0.9477776605556809
19,3,1,train,0.13308142245919025,0.9629729004561309,0.9683844410579602,0.9415079152133083,0.9509548692498282
19,0,1,train,0.1344256792231519,0.958553127354936,0.9683383873590535,0.9468726450640542,0.954030210146761
19,1,1,train,0.13967487712155965,0.9590673575129535,0.9616201708543549,0.916580310880829,0.9341338677904473
19,-1,1,validation,0.07665205687679418,0.7209549071618037,0.7339919823428811,0.7209549071618037,0.7222183634007049
20,3,1,train,0.11709730444843741,0.9661926482425544,0.9743619890006959,0.9570700295143547,0.9625277202626503
20,1,1,train,0.12542625133348398,0.96139896373057,0.9677014291130287,0.9329015544041451,0.9463367132322268
20,0,1,train,0.12783405217005456,0.9623210248681237,0.9648087815066588,0.9408440090429541,0.9488530642068512
20,2,1,train,0.09878669059627901,0.971664943123061,0.9751266709604876,0.927817993795243,0.9412509773673488
20,-1,1,validation,0.08017179816738956,0.7241379310344828,0.7410343814052798,0.7241379310344828,0.7260727157938224
21,1,1,train,0.12332946552812268,0.9608808290155441,0.9614811831872924,0.9292746113989637,0.9419472229827585
21,3,1,train,0.1073669043225696,0.9680708344513014,0.976044683004681,0.9645827743493426,0.9685408462348741
21,2,1,train,0.09434314406009717,0.9702171664943122,0.98760174130779,0.9447776628748707,0.9618459973267459
21,0,1,train,0.12224674237617124,0.960060286360211,0.9721555025480708,0.9442351168048229,0.9534426005287299
21,-1,1,validation,0.08132398956249479,0.7257294429708223,0.7392676166241436,0.7257294429708223,0.7273518284210868
22,3,1,train,0.11681924598959031,0.9675342098202308,0.9748348931025452,0.9616313388784545,0.9660767106040362
22,1,1,train,0.11769556155147354,0.9639896373056994,0.9697438177103751,0.9398963730569948,0.9520804898864439
22,0,1,train,0.1175856776535511,0.9626978146194424,0.9727849908773983,0.9442351168048229,0.954350087684746
22,2,1,train,0.09924597363410327,0.9677352637021717,0.989254773085416,0.9429162357807652,0.9605990148449303
22,-1,1,validation,0.08154048375241564,0.7283819628647215,0.7343984813823522,0.7283819628647215,0.7279474230903811
