,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,61,1,0,0,0,1,0,7,1,0,2,1,2,1,2,25,2,8,8,38
true_1,0,143,6,8,3,21,1,2,0,0,0,0,7,0,2,1,0,0,1,0
true_2,0,6,148,11,5,11,2,5,0,1,2,0,3,0,3,0,0,0,0,0
true_3,0,7,27,133,15,0,3,2,1,1,1,1,4,1,0,0,0,0,0,0
true_4,0,10,11,19,130,1,4,10,0,0,1,1,5,0,0,0,0,1,0,0
true_5,0,7,7,1,2,178,0,2,0,0,0,0,0,0,1,0,0,0,0,0
true_6,0,0,8,2,5,2,166,3,3,1,0,0,2,1,1,0,1,0,0,0
true_7,0,0,5,1,3,0,5,159,6,0,1,0,9,1,0,2,2,1,3,0
true_8,0,0,1,0,2,0,6,21,151,0,2,1,2,2,1,0,2,2,5,1
true_9,0,0,0,0,0,1,0,9,1,176,5,3,0,0,0,0,0,1,1,2
true_10,0,0,1,0,0,1,1,7,1,11,174,0,0,0,0,1,1,0,1,1
true_11,0,0,6,1,0,4,1,3,0,1,0,154,6,3,1,0,6,4,6,2
true_12,0,8,4,9,11,1,7,5,1,0,0,4,139,5,1,0,2,0,0,0
true_13,0,1,2,0,0,1,0,4,0,1,0,0,1,181,2,2,0,1,2,0
true_14,1,3,1,1,1,2,0,10,0,1,1,2,5,3,158,0,1,1,4,2
true_15,3,1,2,0,0,0,0,7,1,0,0,0,0,3,0,170,0,1,3,8
true_16,3,0,2,0,0,1,0,2,0,2,0,8,0,0,2,1,122,3,24,12
true_17,1,0,0,0,0,0,0,4,0,1,0,2,0,1,0,2,0,165,7,5
true_18,0,0,3,0,0,1,1,3,1,2,0,6,0,2,2,0,15,9,102,8
true_19,5,0,1,0,0,0,0,2,2,2,2,2,0,2,0,57,10,3,2,36
