,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,66,1,2,0,0,2,0,4,1,1,1,2,1,1,1,21,4,12,13,27
true_1,0,140,8,9,5,19,1,2,0,0,0,0,6,0,2,1,0,1,1,0
true_2,0,4,149,11,7,12,0,5,0,1,2,0,3,0,3,0,0,0,0,0
true_3,0,3,28,126,19,2,5,4,0,0,1,1,5,1,0,0,0,1,0,0
true_4,0,8,10,20,129,4,4,10,0,0,1,1,5,0,0,0,0,1,0,0
true_5,0,7,9,0,1,177,0,2,0,0,0,0,1,0,0,0,0,0,0,1
true_6,0,0,8,2,3,2,169,3,0,0,1,0,3,0,3,0,1,0,0,0
true_7,0,0,3,1,3,0,5,167,4,0,1,0,6,0,0,1,2,1,3,1
true_8,1,1,0,0,2,0,7,28,144,1,2,1,2,1,1,0,2,1,4,1
true_9,0,0,0,0,0,1,0,10,1,175,5,3,0,0,0,0,0,1,0,3
true_10,0,0,1,0,0,1,0,8,0,7,177,0,0,0,1,1,2,2,0,0
true_11,1,1,5,1,0,4,0,3,0,1,0,151,9,2,2,0,6,4,6,2
true_12,0,8,4,9,7,3,10,11,1,1,0,3,133,5,1,0,1,0,0,0
true_13,0,2,2,0,0,1,2,5,0,0,0,0,2,177,3,1,0,1,2,0
true_14,1,4,1,0,1,2,0,9,0,1,1,2,6,2,159,0,1,1,5,1
true_15,7,0,3,0,0,0,0,7,0,0,0,0,0,2,3,162,1,1,3,10
true_16,1,0,1,0,0,1,0,4,0,2,0,8,0,0,2,1,127,2,23,10
true_17,1,0,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,164,9,6
true_18,0,0,3,0,0,1,1,3,2,2,0,5,0,2,3,0,19,9,99,6
true_19,18,0,2,0,0,0,0,2,0,1,2,1,0,2,2,54,11,5,3,23
