,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,74,1,0,0,0,1,0,5,0,4,0,1,0,0,2,21,2,10,4,35
true_1,0,139,7,10,5,20,1,2,0,1,0,1,4,0,2,2,0,0,1,0
true_2,0,4,153,9,6,11,1,5,0,1,1,0,3,0,2,0,1,0,0,0
true_3,0,4,26,133,21,2,2,2,0,1,0,1,3,1,0,0,0,0,0,0
true_4,0,6,9,18,134,5,2,10,0,0,1,3,5,0,0,0,0,0,0,0
true_5,0,7,7,0,3,177,0,2,0,0,0,0,0,0,1,1,0,0,0,0
true_6,1,0,6,4,6,3,160,6,3,1,0,0,2,1,1,0,1,0,0,0
true_7,0,0,4,1,4,0,6,159,6,0,1,0,9,1,0,1,2,1,2,1
true_8,0,0,1,0,0,0,4,23,152,2,2,1,2,2,1,0,2,1,5,1
true_9,0,0,0,0,0,1,0,9,1,176,5,3,0,0,0,1,2,0,0,1
true_10,0,0,1,0,0,1,0,7,1,10,176,0,0,0,0,1,1,1,1,0
true_11,0,0,5,1,0,5,0,3,0,1,0,155,6,2,1,0,7,3,6,3
true_12,0,6,4,9,8,1,6,7,0,0,0,5,143,5,0,1,2,0,0,0
true_13,0,1,2,0,0,1,0,4,0,1,0,0,1,182,1,2,0,1,1,1
true_14,0,4,1,1,1,1,0,9,1,1,1,3,4,4,161,0,1,1,1,2
true_15,6,0,3,0,0,0,0,7,0,0,0,0,0,3,0,164,1,1,3,11
true_16,3,0,2,0,0,1,0,2,1,2,0,9,0,0,2,0,125,1,21,13
true_17,1,0,0,0,0,0,0,4,0,0,0,2,0,1,1,1,1,164,7,6
true_18,1,0,3,0,1,1,1,3,0,3,1,5,0,1,2,0,14,6,108,5
true_19,11,0,1,0,0,0,0,2,1,2,2,2,0,2,2,48,10,3,2,38
