class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6875,0.4125,0.515625,160,0.9607098337950138,0.6507383519788396
1,0.7821229050279329,0.717948717948718,0.7486631016042781,195,0.9672426035502959,0.7913795964977102
2,0.6234309623430963,0.7563451776649747,0.6834862385321101,197,0.9659956725639703,0.7574807948874474
3,0.7039106145251397,0.6428571428571429,0.672,196,0.9710886732980825,0.7297782255181912
4,0.7288135593220338,0.6683937823834197,0.6972972972972973,193,0.972538280696621,0.7889159187992868
5,0.759656652360515,0.8939393939393939,0.8213457076566125,198,0.992157012453765,0.915612607623321
6,0.8284313725490197,0.8666666666666667,0.8471177944862155,195,0.9893656087502241,0.9145378849863638
7,0.5738831615120275,0.8434343434343434,0.6830265848670757,198,0.9844737973237413,0.866001909737772
8,0.9411764705882353,0.7236180904522613,0.8181818181818182,199,0.986960847361985,0.891098287893656
9,0.9067357512953368,0.8793969849246231,0.8928571428571429,199,0.9942318706385469,0.9421360188636037
10,0.9123711340206185,0.885,0.8984771573604061,200,0.9913508403361344,0.9374547843732675
11,0.8435754189944135,0.7626262626262627,0.8010610079575596,198,0.9759521304874049,0.8459942297262112
12,0.7307692307692307,0.6751269035532995,0.7018469656992085,197,0.9651574626961091,0.7756468831792642
13,0.9030612244897959,0.8939393939393939,0.8984771573604061,198,0.9904440542038526,0.9438473076161585
14,0.8548387096774194,0.8071065989847716,0.8302872062663186,197,0.9900544268136233,0.91496226227174
15,0.6666666666666666,0.8140703517587939,0.7330316742081447,199,0.9782178886592019,0.7932608573294656
16,0.7175141242937854,0.6978021978021978,0.7075208913649025,182,0.98106784519828,0.8019708898514175
17,0.7922705314009661,0.8723404255319149,0.830379746835443,188,0.9930859973627,0.9124244091150392
18,0.5789473684210527,0.6387096774193548,0.6073619631901841,155,0.9722634185517335,0.7216719922895075
19,0.25274725274725274,0.18253968253968253,0.2119815668202765,126,0.9410195929817226,0.29560039824649303
