,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,57,1,0,0,0,2,0,6,1,0,0,1,2,0,1,25,7,11,17,29
true_1,0,139,9,10,4,20,1,2,0,0,0,0,6,0,2,1,0,0,1,0
true_2,0,5,146,12,8,12,1,5,0,1,1,0,3,0,2,0,1,0,0,0
true_3,0,4,27,126,18,2,5,4,1,0,1,1,5,1,0,0,0,0,1,0
true_4,0,8,9,21,128,1,5,12,0,0,1,1,6,0,0,0,0,1,0,0
true_5,0,8,8,2,1,174,0,2,0,1,0,0,1,0,0,0,1,0,0,0
true_6,0,0,5,1,3,2,170,6,2,0,1,0,3,0,1,0,1,0,0,0
true_7,0,0,1,2,3,0,5,167,4,0,1,0,7,0,0,1,2,0,4,1
true_8,0,1,1,0,1,1,7,25,145,1,2,0,2,1,1,0,4,2,5,0
true_9,0,0,0,0,0,1,0,9,1,174,6,3,0,0,0,0,1,2,0,2
true_10,0,1,0,0,0,1,1,8,0,7,177,0,0,0,0,1,1,1,2,0
true_11,0,1,4,1,0,4,1,3,0,1,0,149,10,2,3,0,6,3,8,2
true_12,0,7,6,11,7,1,9,10,0,1,1,3,135,4,1,0,1,0,0,0
true_13,0,2,0,0,0,1,2,7,0,0,0,0,3,175,3,2,0,1,2,0
true_14,1,4,0,0,1,1,0,9,1,1,1,2,6,3,154,0,3,1,7,2
true_15,4,0,1,0,0,0,0,9,0,0,0,0,0,2,1,164,2,2,6,8
true_16,1,0,1,0,0,1,0,3,0,1,1,4,0,0,1,1,132,2,29,5
true_17,0,0,0,0,0,0,0,4,0,0,1,1,0,1,0,1,3,162,10,5
true_18,0,0,2,0,0,1,1,4,2,1,0,2,0,2,3,0,19,7,107,4
true_19,11,0,0,0,0,0,1,3,0,2,1,1,1,2,2,59,11,4,7,21
