,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,43,2,1,0,0,2,0,5,0,0,0,2,1,2,1,28,5,16,19,33
true_1,0,130,13,8,4,22,2,3,0,1,0,0,5,0,2,1,0,1,1,2
true_2,0,3,147,12,6,14,0,5,0,1,1,0,4,1,2,0,0,1,0,0
true_3,0,1,29,127,13,5,6,3,0,0,0,1,9,1,0,0,0,1,0,0
true_4,0,5,16,21,123,2,5,12,0,0,1,0,7,0,0,0,0,1,0,0
true_5,0,5,9,1,1,178,0,1,0,1,0,0,0,0,1,0,1,0,0,0
true_6,0,0,5,2,3,3,167,8,0,1,0,1,3,0,1,0,0,0,1,0
true_7,0,0,3,0,2,0,5,166,4,0,1,0,8,1,0,2,2,1,3,0
true_8,0,1,2,0,2,0,9,30,134,0,2,1,1,2,3,0,3,3,6,0
true_9,0,0,0,0,0,1,0,9,1,172,8,1,0,0,0,0,0,3,1,3
true_10,0,0,0,0,0,1,0,8,0,7,177,0,0,0,0,1,2,1,2,1
true_11,0,0,4,0,1,6,0,3,0,1,0,148,8,4,3,0,6,4,8,2
true_12,0,3,4,14,5,3,10,10,0,1,0,8,127,9,1,0,0,1,1,0
true_13,0,2,0,0,0,1,2,7,0,0,0,0,1,178,3,2,0,1,1,0
true_14,0,3,0,0,1,2,0,11,0,0,0,2,7,4,156,0,1,3,6,1
true_15,1,0,1,0,0,0,0,9,0,0,0,0,0,2,1,168,1,2,8,6
true_16,0,0,1,0,0,1,0,3,0,1,1,6,0,1,1,1,130,3,27,6
true_17,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,1,166,10,4
true_18,0,0,1,0,0,1,1,5,2,1,0,4,0,4,3,0,19,8,104,2
true_19,7,0,0,0,0,0,0,3,0,2,1,1,1,2,2,62,11,5,8,21
