,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,2,1,0,0,4,0,5,0,0,0,0,1,0,2,109,1,17,18,0
true_1,0,28,6,0,11,129,2,6,0,0,0,0,5,0,0,3,0,3,2,0
true_2,0,1,26,0,18,134,2,6,0,1,0,0,2,1,1,0,0,2,3,0
true_3,0,0,10,0,102,52,3,6,0,0,0,0,19,0,1,1,0,1,1,0
true_4,0,0,15,0,107,39,4,13,0,0,1,0,11,1,0,0,0,1,1,0
true_5,0,0,3,0,1,186,1,1,0,0,1,0,2,0,1,0,0,1,1,0
true_6,0,1,6,0,30,7,80,28,0,3,0,0,25,0,4,4,0,0,7,0
true_7,0,0,2,0,0,1,1,174,0,0,2,0,4,0,0,3,4,4,3,0
true_8,0,0,0,0,1,1,3,127,3,1,2,0,3,0,6,7,3,13,29,0
true_9,0,0,0,0,0,1,1,9,0,172,5,0,0,0,0,2,0,6,3,0
true_10,0,0,0,0,0,1,0,9,0,8,168,0,0,0,0,2,0,11,1,0
true_11,0,1,8,0,5,39,0,2,0,1,1,65,23,3,4,5,2,6,33,0
true_12,0,6,6,0,17,18,5,16,0,1,2,2,110,5,4,3,0,0,2,0
true_13,0,2,0,0,0,0,0,8,0,0,0,0,3,142,3,26,0,2,12,0
true_14,0,1,1,0,1,4,0,12,0,1,0,0,7,4,136,11,0,5,14,0
true_15,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,178,0,3,7,0
true_16,0,0,2,0,0,1,0,4,0,0,0,0,1,0,3,8,81,13,69,0
true_17,0,0,2,0,0,1,0,3,0,0,1,0,0,0,0,19,0,147,15,0
true_18,0,0,1,0,0,1,1,6,0,2,0,0,0,1,6,12,7,19,99,0
true_19,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,90,6,8,17,1
