,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,60,1,0,0,0,1,0,5,1,3,1,2,0,0,2,20,2,8,7,47
true_1,0,139,8,8,6,21,0,2,0,1,0,1,5,0,2,1,0,0,1,0
true_2,0,4,152,9,7,11,1,5,0,1,2,0,2,0,2,0,1,0,0,0
true_3,0,5,34,121,23,2,3,3,0,1,0,1,2,1,0,0,0,0,0,0
true_4,0,3,7,14,145,4,2,11,0,0,1,4,2,0,0,0,0,0,0,0
true_5,0,8,9,0,2,174,0,3,0,0,0,0,0,0,1,1,0,0,0,0
true_6,0,0,4,4,4,2,161,9,3,1,0,0,3,1,1,1,1,0,0,0
true_7,0,0,2,1,7,1,6,162,4,0,0,0,6,1,0,1,2,1,3,1
true_8,1,1,2,0,2,0,3,23,152,1,1,1,2,1,0,0,2,1,5,1
true_9,1,0,0,0,0,1,0,9,1,177,4,3,0,0,0,1,0,0,1,1
true_10,0,0,1,0,0,0,0,8,1,11,174,0,0,0,0,1,2,1,1,0
true_11,1,1,7,1,1,2,0,3,0,1,0,153,7,2,1,1,7,3,6,1
true_12,1,6,6,5,10,2,7,8,1,0,0,5,140,4,0,0,1,0,1,0
true_13,0,1,0,0,0,1,2,6,0,1,0,0,1,181,1,0,0,1,1,2
true_14,0,3,0,1,1,2,0,10,1,1,2,2,6,3,157,0,2,0,4,2
true_15,3,0,1,0,0,0,0,9,0,0,0,0,0,3,0,161,1,1,3,17
true_16,3,0,2,0,0,1,0,2,1,3,0,7,0,0,2,1,130,1,21,8
true_17,1,0,0,0,0,0,0,4,0,0,0,1,0,1,1,1,2,161,9,7
true_18,0,0,1,0,1,1,1,5,1,2,0,4,0,1,2,0,15,6,109,6
true_19,4,0,0,0,0,0,0,3,3,2,0,2,0,0,0,40,10,5,3,54
