,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,57,1,0,0,0,2,0,6,0,0,0,1,2,1,1,22,4,12,14,37
true_1,0,133,10,7,5,23,2,3,1,0,0,0,6,0,1,1,0,0,1,2
true_2,0,5,144,13,7,14,1,5,0,1,1,1,3,0,2,0,0,0,0,0
true_3,0,2,23,130,18,4,5,4,1,0,1,1,5,1,0,0,0,1,0,0
true_4,0,7,9,23,126,4,5,11,0,0,1,1,5,0,0,0,0,1,0,0
true_5,0,8,5,1,1,179,0,1,0,1,0,0,0,0,1,0,0,0,0,1
true_6,0,0,6,2,2,2,169,6,2,0,0,1,2,0,1,0,1,0,0,1
true_7,0,0,1,1,2,0,7,158,10,0,2,0,8,1,0,0,2,1,3,2
true_8,0,0,1,0,1,0,7,21,150,1,3,0,1,2,1,0,2,3,5,1
true_9,0,0,0,0,0,1,0,9,1,175,5,2,0,0,0,0,0,3,0,3
true_10,0,1,0,0,0,1,1,8,0,10,174,0,0,0,0,1,1,1,1,1
true_11,0,1,3,1,2,5,0,3,0,1,0,150,5,4,3,0,7,4,7,2
true_12,0,7,5,12,6,2,10,9,0,0,0,4,134,5,1,0,1,1,0,0
true_13,0,2,0,0,0,1,2,7,0,0,0,0,2,178,1,2,0,1,1,1
true_14,1,4,0,0,2,2,0,10,2,1,1,2,6,5,149,0,3,1,6,2
true_15,3,1,1,0,0,0,0,9,0,0,0,0,0,3,0,159,1,2,7,13
true_16,1,0,1,0,1,1,0,4,0,2,0,5,0,1,1,1,128,2,25,9
true_17,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,2,1,163,9,7
true_18,0,0,1,0,0,1,1,4,2,1,0,2,0,4,3,0,19,9,102,6
true_19,9,0,0,0,0,0,1,3,0,2,2,1,1,2,2,50,11,5,2,35
