,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,60,1,0,0,0,0,0,5,1,3,2,1,1,2,2,25,2,11,4,40
true_1,0,137,8,9,5,22,0,2,0,1,0,0,7,0,2,1,0,0,1,0
true_2,0,5,149,11,6,10,3,5,0,1,2,0,3,0,2,0,0,0,0,0
true_3,0,2,22,141,15,3,2,4,1,1,1,1,2,1,0,0,0,0,0,0
true_4,0,4,9,20,138,3,3,11,0,0,1,0,3,0,0,0,0,1,0,0
true_5,0,6,8,0,2,178,0,3,0,0,0,0,1,0,0,0,0,0,0,0
true_6,0,2,2,4,4,1,164,7,3,1,0,0,3,1,1,1,1,0,0,0
true_7,0,0,1,1,3,1,6,167,4,0,0,0,7,1,0,1,3,1,2,0
true_8,0,0,1,0,0,0,5,24,156,1,1,1,3,1,0,0,1,2,3,0
true_9,1,0,0,0,0,1,0,9,1,177,3,3,0,0,0,1,1,0,1,1
true_10,0,0,1,0,0,0,0,8,1,12,174,0,0,0,0,1,1,1,1,0
true_11,0,1,6,1,0,3,0,3,0,1,0,152,9,2,2,0,6,4,6,2
true_12,0,5,4,10,4,2,7,10,2,0,0,3,145,3,0,0,1,0,0,1
true_13,0,1,0,0,0,1,2,6,0,1,0,0,1,181,1,0,0,1,1,2
true_14,0,4,0,1,1,2,0,10,1,1,2,1,5,5,160,0,2,0,1,1
true_15,4,0,2,0,0,0,0,9,0,0,0,0,0,3,1,167,0,1,3,9
true_16,3,0,2,0,0,1,0,4,2,2,0,8,0,0,2,2,131,1,16,8
true_17,1,0,0,0,0,0,0,4,0,0,0,1,0,1,1,1,0,165,7,7
true_18,1,0,1,0,0,1,1,5,1,2,1,5,0,3,2,1,13,7,107,4
true_19,6,0,0,0,0,0,1,3,3,2,0,2,0,0,0,48,10,6,4,41
