,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,64,2,4,0,0,1,0,2,1,0,3,1,1,0,2,23,3,12,8,33
true_1,0,140,10,10,3,21,1,0,0,1,0,0,5,0,2,1,0,0,1,0
true_2,0,7,154,12,5,12,1,0,0,1,1,0,2,0,1,0,1,0,0,0
true_3,0,5,28,133,18,2,3,1,0,1,0,1,1,1,1,1,0,0,0,0
true_4,0,8,22,20,129,2,3,0,0,0,1,1,6,0,0,0,0,1,0,0
true_5,0,6,9,0,2,179,0,0,0,0,0,0,1,0,0,1,0,0,0,0
true_6,0,0,10,3,4,2,163,2,4,0,0,0,4,1,1,0,1,0,0,0
true_7,0,1,14,1,3,0,5,153,6,0,0,0,8,0,0,1,2,1,2,1
true_8,0,0,8,0,1,0,6,15,150,1,2,1,3,2,0,0,3,1,5,1
true_9,0,0,9,0,0,1,0,0,2,176,4,3,0,0,0,0,2,0,0,2
true_10,0,0,8,0,0,1,1,0,0,11,174,0,0,0,0,1,1,1,2,0
true_11,0,0,7,0,0,6,0,1,0,0,0,155,8,1,1,0,7,4,6,2
true_12,0,6,6,13,8,1,7,8,1,0,0,5,136,4,0,0,2,0,0,0
true_13,0,1,6,0,0,1,2,1,0,0,0,0,3,179,2,0,0,1,2,0
true_14,1,4,8,1,1,2,0,2,1,1,1,3,7,2,153,0,2,1,6,1
true_15,5,0,9,0,0,0,0,1,0,0,0,0,0,3,2,162,1,1,4,11
true_16,2,0,4,0,0,1,0,1,2,1,0,7,0,0,2,1,124,1,25,11
true_17,1,0,3,0,0,0,0,1,0,0,0,1,0,1,1,1,1,162,10,6
true_18,1,0,6,0,0,0,1,0,0,1,0,3,0,3,2,0,14,6,111,7
true_19,7,0,3,0,0,0,1,0,2,2,0,2,0,2,0,50,9,5,4,39
