class,precision,recall,f1,support,roc_auc,pr_auc
0,0.7875,0.39375,0.525,160,0.9606613573407201,0.6634174058065733
1,0.7724867724867724,0.7487179487179487,0.7604166666666666,195,0.9689682625067241,0.8086006572174703
2,0.6933962264150944,0.7461928934010152,0.7188264058679706,197,0.9690388005927137,0.7773516736973259
3,0.7272727272727273,0.6530612244897959,0.6881720430107527,196,0.9736525415986204,0.7575553213775559
4,0.723404255319149,0.7046632124352331,0.7139107611548556,193,0.9781730138289967,0.8159320138999995
5,0.8075117370892019,0.8686868686868687,0.8369829683698297,198,0.9920368296628095,0.9181854191166526
6,0.8146341463414634,0.8564102564102564,0.835,195,0.9900025103102026,0.9170708357772045
7,0.5566666666666666,0.8434343434343434,0.6706827309236948,198,0.985498885834832,0.8722178732091335
8,0.9254658385093167,0.7487437185929648,0.8277777777777777,199,0.9875448370387361,0.8970287277736971
9,0.8725490196078431,0.8944723618090452,0.8833746898263027,199,0.9939349505860301,0.9427087982156753
10,0.9558011049723757,0.865,0.9081364829396326,200,0.9893046218487395,0.9338338364475391
11,0.8516483516483516,0.7828282828282829,0.8157894736842105,198,0.9755732012170982,0.8491417559602332
12,0.7942857142857143,0.7055837563451777,0.7473118279569892,197,0.9678326307998085,0.7975976020360389
13,0.861904761904762,0.9141414141414141,0.8872549019607843,198,0.9904468820342281,0.9442186018407049
14,0.9101796407185628,0.7715736040609137,0.8351648351648352,197,0.9875170660949791,0.9096762500583143
15,0.6374045801526718,0.8391959798994975,0.7245119305856833,199,0.9789130474551417,0.8042218795777857
16,0.7470588235294118,0.6978021978021978,0.7215909090909091,182,0.9800632756318375,0.7928357322283291
17,0.8341968911917098,0.8563829787234043,0.8451443569553806,188,0.9928038537842878,0.9204025187928246
18,0.5957446808510638,0.7225806451612903,0.6530612244897959,155,0.9758211752108151,0.7378723261710483
19,0.34210526315789475,0.30952380952380953,0.325,126,0.9383298050284877,0.3118321141869386
