,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,24,0,0,1,0,0,0,2,0,0,3,10,0,8,1,56,8,5,7,35
true_1,0,109,12,18,4,26,0,0,1,0,2,2,10,6,2,1,0,1,1,0
true_2,0,6,117,37,5,13,1,0,0,0,3,6,6,0,0,1,2,0,0,0
true_3,0,0,4,162,14,2,3,0,1,0,1,3,5,0,0,1,0,0,0,0
true_4,0,0,5,23,140,2,2,0,0,0,0,12,8,0,0,0,0,0,1,0
true_5,0,6,2,4,2,180,1,0,0,0,1,1,1,0,0,0,0,0,0,0
true_6,0,0,2,5,9,0,161,6,0,0,2,2,5,1,1,0,0,0,1,0
true_7,0,0,0,3,6,2,2,156,7,0,2,12,2,1,0,1,3,0,1,0
true_8,0,0,0,2,0,0,9,25,131,0,8,7,3,3,0,1,6,1,3,0
true_9,0,0,1,0,0,0,0,1,0,139,41,12,0,0,0,1,1,0,2,1
true_10,0,0,0,1,1,0,0,1,0,1,185,7,0,0,0,1,1,1,1,0
true_11,1,1,5,1,0,2,0,0,0,0,0,164,6,3,1,0,5,3,4,2
true_12,0,4,1,16,2,0,4,2,0,0,1,5,153,5,1,0,2,0,1,0
true_13,0,0,0,0,3,1,0,0,0,0,0,3,1,179,1,4,2,1,3,0
true_14,0,0,1,0,2,0,1,0,1,0,3,10,7,7,153,0,5,1,6,0
true_15,0,0,0,2,2,0,0,0,0,0,0,7,1,3,0,169,3,1,2,9
true_16,0,1,1,0,0,0,0,1,0,0,2,13,0,0,0,0,143,0,16,5
true_17,0,0,0,0,1,1,1,0,0,0,0,8,0,1,1,3,4,156,8,4
true_18,0,0,0,0,1,2,1,0,0,1,2,9,0,2,0,4,23,7,102,1
true_19,1,0,0,0,2,0,1,1,0,0,3,5,1,3,2,55,16,0,7,29
