,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,29,0,0,1,0,0,0,1,0,0,1,5,0,5,3,55,5,17,22,16
true_1,0,93,15,23,6,36,1,1,0,0,0,3,3,2,8,2,0,1,1,0
true_2,0,1,141,31,1,9,2,0,0,0,1,5,3,0,1,0,1,0,1,0
true_3,0,1,13,167,4,1,3,0,0,0,0,2,1,1,0,2,0,0,1,0
true_4,0,1,5,38,127,3,3,1,0,0,0,10,4,0,0,0,0,0,1,0
true_5,0,4,4,6,1,179,0,0,0,0,1,1,0,0,0,2,0,0,0,0
true_6,0,0,5,9,3,0,163,4,0,0,0,2,6,1,1,0,0,0,1,0
true_7,0,0,5,4,3,2,7,156,0,0,0,9,4,1,0,1,3,1,2,0
true_8,0,0,0,2,0,0,12,67,84,0,4,7,5,1,0,0,8,3,6,0
true_9,0,0,0,0,0,1,0,1,0,158,20,10,2,0,1,1,0,2,3,0
true_10,0,0,1,1,0,0,0,1,0,1,184,7,0,0,0,1,0,2,2,0
true_11,0,0,5,4,0,3,0,0,0,0,0,159,4,4,1,2,4,4,8,0
true_12,0,3,3,33,3,0,5,7,0,0,1,3,133,4,0,1,1,0,0,0
true_13,0,1,2,0,1,1,0,0,0,0,0,3,3,177,1,4,0,1,4,0
true_14,0,0,1,0,1,1,0,1,0,1,1,9,5,6,161,0,1,3,6,0
true_15,1,0,2,0,0,0,0,1,0,0,0,6,1,3,1,171,2,3,3,5
true_16,3,1,1,0,0,0,1,0,0,0,0,7,0,0,0,1,128,1,38,1
true_17,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,2,1,164,12,2
true_18,0,0,1,0,0,2,1,0,0,0,0,5,0,2,0,0,11,7,126,0
true_19,3,0,1,0,1,0,1,0,0,0,2,4,0,2,3,68,11,3,15,12
