,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,0,0,0,0,2,0,6,0,0,0,6,0,0,3,64,6,29,37,7
true_1,0,37,31,17,11,74,2,3,0,0,0,2,8,1,5,3,0,0,1,0
true_2,0,1,131,27,9,15,2,6,0,0,1,1,1,0,1,0,2,0,0,0
true_3,0,0,19,143,16,1,7,4,0,0,0,1,3,0,0,1,0,0,1,0
true_4,0,0,6,23,137,2,5,11,0,0,2,1,5,0,0,0,1,0,0,0
true_5,0,1,7,5,1,180,1,1,0,0,1,0,0,0,0,0,1,0,0,0
true_6,0,0,1,4,3,1,165,12,0,0,1,2,0,0,2,0,2,2,0,0
true_7,0,0,3,1,0,1,4,175,0,0,2,0,2,0,0,1,4,0,5,0
true_8,0,0,2,0,0,0,13,156,0,0,5,1,2,1,3,0,8,3,5,0
true_9,0,0,2,0,0,1,2,11,0,51,119,0,0,0,0,1,0,8,4,0
true_10,0,0,0,1,0,0,0,8,0,0,184,1,0,0,0,0,1,1,4,0
true_11,0,0,4,5,1,3,1,3,0,0,1,153,3,0,1,1,8,4,10,0
true_12,0,0,4,20,9,1,14,12,0,0,0,13,116,2,1,1,3,0,1,0
true_13,0,0,0,0,0,1,3,7,0,0,0,0,6,158,5,4,3,0,11,0
true_14,0,0,0,0,3,1,3,11,0,0,1,4,5,2,152,0,4,1,10,0
true_15,0,0,0,0,0,0,0,9,0,0,0,0,1,1,1,167,3,3,10,4
true_16,0,0,1,0,0,1,1,3,0,0,1,8,0,0,0,1,120,0,45,1
true_17,0,0,0,0,0,1,0,4,0,0,3,1,0,1,2,2,0,158,16,0
true_18,0,0,3,0,0,0,1,4,0,0,2,1,0,1,0,0,18,6,119,0
true_19,0,0,0,0,0,0,1,4,0,0,1,4,0,1,2,74,15,4,15,5
