class,precision,recall,f1,support,roc_auc,pr_auc
0,0.8392857142857143,0.29375,0.4351851851851852,160,0.9320792936288089,0.6092413126831103
1,0.86,0.441025641025641,0.5830508474576271,195,0.9193645329029945,0.6703830157191712
2,0.7318435754189944,0.6649746192893401,0.6968085106382979,197,0.9506365422564326,0.7344092963969018
3,0.6153846153846154,0.8163265306122449,0.7017543859649122,196,0.9690551374438975,0.7596675549767494
4,0.7593582887700535,0.7357512953367875,0.7473684210526316,193,0.9677516545691313,0.8171082265744151
5,0.6690909090909091,0.9292929292929293,0.7780126849894292,198,0.9894302770142637,0.9054681784773385
6,0.7292576419213974,0.8564102564102564,0.7877358490566038,195,0.9844461179845795,0.893862123490964
7,0.5185185185185185,0.8484848484848485,0.6436781609195402,198,0.9790549673668375,0.841193572609517
8,0.9901960784313726,0.507537688442211,0.6710963455149501,199,0.94718763236513,0.7587855340847826
9,0.9695121951219512,0.7989949748743719,0.8760330578512396,199,0.9862713173822064,0.9163691396225333
10,0.820627802690583,0.915,0.8652482269503546,200,0.9937254901960784,0.9522291272402146
11,0.8279569892473119,0.7777777777777778,0.8020833333333334,198,0.9647553361159183,0.8411876687033238
12,0.7619047619047619,0.7309644670050761,0.7461139896373057,197,0.9617335884900998,0.7974918549110018
13,0.8144796380090498,0.9090909090909091,0.8591885441527446,198,0.9890760912597418,0.9366343094284363
14,0.8736842105263158,0.8426395939086294,0.8578811369509044,197,0.9864849314017569,0.9099095601480526
15,0.5921985815602837,0.8391959798994975,0.6943866943866944,199,0.977306020441046,0.7876932668764941
16,0.7103825136612022,0.7142857142857143,0.7123287671232876,182,0.968420375611011,0.7663642427694496
17,0.8279569892473119,0.8191489361702128,0.8235294117647058,188,0.9783900293429321,0.8723081901376428
18,0.5833333333333334,0.6774193548387096,0.6268656716417911,155,0.9493240530049525,0.6925399243426481
19,0.3333333333333333,0.14285714285714285,0.2,126,0.9085668112836061,0.2771581584760104
