,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,34,0,3,1,0,0,0,0,0,0,0,7,0,13,1,48,8,11,22,12
true_1,0,92,16,25,8,33,1,0,0,0,0,5,6,2,4,1,0,1,1,0
true_2,0,2,127,38,6,9,3,0,1,0,3,3,4,0,1,0,0,0,0,0
true_3,0,0,16,162,10,0,4,1,0,0,0,1,0,1,0,0,0,0,1,0
true_4,0,0,13,27,141,3,3,0,0,0,0,2,2,0,0,0,0,1,1,0
true_5,0,3,5,4,3,179,2,0,0,0,1,1,0,0,0,0,0,0,0,0
true_6,0,0,6,6,4,0,161,9,0,0,0,1,3,0,1,0,1,2,1,0
true_7,0,0,15,3,3,0,3,160,2,0,2,1,3,1,0,1,1,1,2,0
true_8,0,0,8,2,3,0,8,44,112,0,3,0,4,1,0,0,6,2,6,0
true_9,0,0,10,1,0,0,0,0,0,122,55,3,0,1,1,0,0,2,4,0
true_10,0,0,8,1,0,0,0,0,0,1,184,1,0,0,0,1,0,1,3,0
true_11,0,0,5,3,1,3,1,0,0,0,0,163,3,3,1,0,4,4,7,0
true_12,0,4,2,26,7,0,6,4,1,0,0,6,133,5,0,0,2,0,1,0
true_13,0,1,5,0,0,1,0,0,0,0,0,0,2,181,1,0,1,3,3,0
true_14,0,1,9,0,2,0,1,1,0,0,1,4,8,6,156,0,2,2,4,0
true_15,1,0,9,0,0,0,0,1,0,0,0,1,0,3,0,171,3,2,2,6
true_16,0,0,2,1,0,0,0,1,0,0,0,19,0,1,0,1,123,0,31,3
true_17,0,0,4,0,0,0,1,0,0,0,0,4,0,3,1,2,2,162,8,1
true_18,0,0,4,0,0,2,2,0,0,1,0,6,0,4,0,0,14,9,113,0
true_19,1,0,3,0,0,0,3,0,0,0,0,3,1,4,1,67,13,2,14,14
