,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,35,0,1,1,0,1,0,0,0,0,1,8,1,9,3,34,6,19,30,11
true_1,0,101,11,19,8,24,1,0,0,0,0,5,16,2,6,1,0,0,1,0
true_2,0,2,110,42,6,14,1,0,0,0,2,10,8,0,1,0,1,0,0,0
true_3,0,1,12,152,13,0,4,0,0,0,0,3,8,1,0,1,0,0,1,0
true_4,0,1,4,20,141,2,3,0,0,0,0,13,8,0,0,0,0,0,1,0
true_5,0,7,6,5,1,173,1,0,0,0,1,1,2,0,0,0,0,0,1,0
true_6,0,0,4,3,4,0,157,7,0,0,0,5,9,0,2,0,2,0,2,0
true_7,0,0,6,2,1,1,2,161,0,0,0,9,8,1,0,0,3,2,2,0
true_8,0,0,0,1,1,0,9,64,78,0,2,9,10,3,3,0,12,1,6,0
true_9,0,0,0,0,0,1,0,2,0,157,18,12,2,1,0,0,1,2,3,0
true_10,0,0,2,0,0,0,0,0,0,2,181,8,1,0,0,1,0,2,3,0
true_11,0,0,2,2,0,4,0,1,0,0,0,162,7,3,5,0,5,3,4,0
true_12,0,0,2,9,5,2,4,2,0,0,0,9,159,3,0,0,1,0,1,0
true_13,0,1,2,0,0,1,0,0,0,0,0,3,3,177,1,0,2,2,6,0
true_14,0,1,1,0,2,1,0,0,0,0,2,8,10,5,159,0,3,2,3,0
true_15,1,0,3,0,0,0,0,1,0,0,0,6,1,4,1,161,4,4,7,6
true_16,0,1,2,0,0,0,0,1,0,0,0,12,0,0,1,0,139,0,24,2
true_17,0,0,1,0,0,0,0,0,0,0,0,6,0,2,2,0,3,163,10,1
true_18,0,0,3,0,0,1,1,0,0,1,1,6,0,3,1,0,20,8,110,0
true_19,3,0,1,0,0,0,1,1,0,0,1,4,2,2,4,54,21,3,13,16
