,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,58,0,0,0,0,1,1,1,0,0,5,8,0,6,3,29,5,4,14,25
true_1,0,117,6,10,5,38,0,1,0,0,0,3,7,2,4,1,0,0,1,0
true_2,0,5,142,14,3,15,0,1,0,0,2,6,5,1,1,0,1,0,1,0
true_3,0,3,19,142,10,4,7,4,0,1,1,1,3,1,0,0,0,0,0,0
true_4,1,1,8,17,141,3,4,2,0,0,0,10,3,0,2,0,0,0,1,0
true_5,0,3,4,0,1,187,0,0,0,0,1,1,0,0,0,1,0,0,0,0
true_6,0,0,2,3,7,1,159,9,1,2,0,2,3,1,1,0,2,0,2,0
true_7,1,1,0,2,4,2,3,166,1,0,0,9,3,1,0,1,2,0,2,0
true_8,2,1,1,1,1,1,11,48,110,1,3,8,3,1,0,0,4,1,2,0
true_9,0,0,0,0,0,1,0,1,0,158,23,10,0,0,0,1,0,0,4,1
true_10,0,0,1,0,1,0,0,1,0,2,184,7,0,0,0,1,2,0,1,0
true_11,1,2,4,1,0,6,0,0,0,0,0,162,2,2,4,0,4,3,6,1
true_12,0,7,2,9,2,2,5,7,1,0,0,9,147,5,0,0,1,0,0,0
true_13,0,1,0,0,2,1,0,0,0,1,0,3,1,177,2,2,1,3,4,0
true_14,3,3,1,0,2,0,1,1,0,0,3,8,5,4,156,0,2,1,7,0
true_15,2,1,0,0,2,0,0,1,0,0,0,6,0,3,1,167,3,1,4,8
true_16,2,0,1,0,1,1,0,3,1,0,0,10,1,1,0,0,134,0,22,5
true_17,1,0,0,0,0,2,0,0,0,0,0,7,0,2,1,2,3,153,13,4
true_18,0,0,0,0,1,2,1,1,0,1,1,5,1,4,3,0,16,5,113,1
true_19,5,0,0,0,2,0,2,3,1,0,1,5,1,1,0,46,14,1,14,30
