class,precision,recall,f1,support,roc_auc,pr_auc
0,0.7719298245614035,0.275,0.4055299539170507,160,0.9358102493074791,0.6031013699987633
1,0.8319327731092437,0.5076923076923077,0.6305732484076433,195,0.9401384256768872,0.7226422490467923
2,0.6367713004484304,0.7208121827411168,0.6761904761904762,197,0.9612264004853094,0.7264639309943134
3,0.5836575875486382,0.7653061224489796,0.6622516556291391,196,0.9670037572947477,0.754131473018171
4,0.7473684210526316,0.7357512953367875,0.741514360313316,193,0.9729518324470819,0.8110818901059426
5,0.7510548523206751,0.898989898989899,0.8183908045977012,198,0.9929926363297024,0.915141778543714
6,0.8532608695652174,0.8051282051282052,0.8284960422163589,195,0.9765049309664695,0.8923458858657993
7,0.7745098039215687,0.797979797979798,0.7860696517412935,198,0.9822829357403825,0.8550872584850246
8,0.9831932773109243,0.5879396984924623,0.7358490566037735,199,0.9713282176775786,0.848000220199364
9,0.9797297297297297,0.7286432160804021,0.8357348703170029,199,0.9881808932649808,0.9244286594143799
10,0.7965367965367965,0.92,0.8538283062645011,200,0.9898109243697479,0.9482008883354734
11,0.5909090909090909,0.7878787878787878,0.6753246753246753,198,0.9715096089676157,0.8401433996592013
12,0.776595744680851,0.7411167512690355,0.7584415584415585,197,0.9654927466432536,0.7952106281856434
13,0.7540983606557377,0.9292929292929293,0.832579185520362,198,0.9921831698847376,0.9445755257027751
14,0.9034090909090909,0.8071065989847716,0.8525469168900804,197,0.9852006234008305,0.8982664420293583
15,0.6764705882352942,0.8090452261306532,0.7368421052631579,199,0.9785513960167682,0.7795043202289055
16,0.6682926829268293,0.7527472527472527,0.7080103359173127,182,0.9724509047251522,0.7729142448067414
17,0.7980769230769231,0.8829787234042553,0.8383838383838383,188,0.989383234137591,0.9069761382354473
18,0.5343137254901961,0.7032258064516129,0.6072423398328691,155,0.9536358363449783,0.6931065231323108
19,0.3918918918918919,0.23015873015873015,0.29,126,0.9123281584862265,0.3065299243274676
