,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,31,0,0,0,0,1,0,0,0,0,3,5,0,5,4,69,11,8,13,10
true_1,0,111,10,9,3,37,0,1,0,0,1,5,5,3,5,2,0,2,1,0
true_2,0,5,140,14,1,15,3,1,0,0,4,6,5,0,1,0,2,0,0,0
true_3,0,3,23,138,7,6,4,1,1,0,0,2,5,2,2,1,1,0,0,0
true_4,0,5,6,18,137,3,4,0,0,0,0,13,2,1,2,0,0,1,1,0
true_5,0,4,1,1,2,186,0,0,0,0,1,2,0,0,0,1,0,0,0,0
true_6,1,0,3,2,5,3,166,5,0,0,0,2,2,1,4,0,0,0,1,0
true_7,0,0,0,2,1,2,8,157,2,0,2,9,3,1,4,2,3,1,1,0
true_8,0,2,0,0,1,1,12,39,109,0,8,7,3,2,2,0,6,1,6,0
true_9,0,0,0,0,0,1,0,0,0,131,52,10,0,0,0,1,2,2,0,0
true_10,0,0,0,0,0,1,0,0,0,1,185,8,0,0,1,1,1,0,2,0
true_11,0,1,5,1,0,4,0,0,0,0,0,161,5,1,2,1,5,4,8,0
true_12,0,6,2,11,5,2,6,4,0,0,0,8,142,6,1,2,2,0,0,0
true_13,0,1,0,0,0,1,0,0,0,0,0,4,1,181,3,1,2,2,2,0
true_14,0,1,0,0,1,0,1,1,0,0,2,10,3,7,162,0,3,3,3,0
true_15,1,0,0,0,0,1,0,2,0,0,0,6,0,3,2,175,4,0,3,2
true_16,1,1,0,0,0,0,0,1,0,0,0,8,0,0,3,1,134,1,30,2
true_17,0,0,0,0,1,1,0,0,0,0,0,7,0,1,1,3,2,162,10,0
true_18,0,0,0,0,0,2,1,0,0,1,2,6,0,4,1,2,19,8,109,0
true_19,2,0,0,0,0,1,0,2,0,0,1,4,1,2,3,81,14,1,10,4
