,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,60,1,0,3,0,0,3,1,0,0,1,3,4,0,0,6,3,10,8,57
true_1,0,145,3,12,4,14,2,0,0,0,0,0,11,0,2,1,0,0,1,0
true_2,0,22,97,46,4,13,2,0,0,0,1,0,11,0,0,0,1,0,0,0
true_3,0,6,5,155,12,0,8,0,2,0,1,1,5,0,0,0,0,0,0,1
true_4,0,6,3,37,129,3,5,0,0,0,0,0,8,0,0,0,0,0,1,1
true_5,0,12,2,4,4,171,1,0,0,0,0,0,2,0,0,0,0,0,1,1
true_6,0,0,1,5,5,0,177,1,1,0,0,0,5,0,0,0,0,0,0,0
true_7,0,1,0,9,2,1,11,131,22,0,1,1,10,1,0,0,3,0,3,2
true_8,0,0,0,7,1,1,11,7,159,0,2,0,2,1,0,0,1,1,6,0
true_9,1,0,0,9,0,1,0,0,1,174,5,1,1,0,0,0,1,0,4,1
true_10,0,0,0,8,0,0,1,0,0,8,175,0,1,0,0,0,1,0,5,1
true_11,1,2,0,8,0,4,0,0,0,0,0,148,12,2,0,0,5,2,11,3
true_12,0,8,1,22,2,1,12,1,0,1,0,3,144,1,1,0,0,0,0,0
true_13,0,1,0,3,0,1,4,0,0,0,0,0,5,176,1,0,1,1,2,3
true_14,1,8,0,8,3,0,2,1,2,0,3,3,12,5,135,0,2,0,8,4
true_15,4,1,1,6,0,0,2,1,0,0,0,0,0,2,0,124,1,2,9,46
true_16,2,0,1,1,0,1,1,0,2,1,0,5,4,0,0,0,104,1,53,6
true_17,1,0,0,3,0,0,0,0,0,0,0,4,0,1,0,1,2,156,15,5
true_18,0,0,0,3,0,1,3,0,2,1,1,1,0,2,0,0,6,4,126,5
true_19,8,0,0,2,0,0,5,0,0,1,0,1,3,0,0,20,7,2,13,64
