class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6764705882352942,0.14375,0.23711340206185566,160,0.9546329639889196,0.5909530990003852
1,0.596,0.764102564102564,0.6696629213483146,195,0.968020082481621,0.7821765969932086
2,0.83,0.4213197969543147,0.5589225589225589,197,0.9555322561626184,0.7100105839741898
3,0.569811320754717,0.7704081632653061,0.6550976138828634,196,0.9746860831629798,0.7265347760461841
4,0.7470588235294118,0.6580310880829016,0.699724517906336,193,0.9681977979636741,0.7868546243680881
5,0.8019323671497585,0.8383838383838383,0.8197530864197531,198,0.988801084755732,0.9062122220697677
6,0.7215189873417721,0.8769230769230769,0.7916666666666666,195,0.9876263223955531,0.9020449382634202
7,0.9142857142857143,0.6464646464646465,0.757396449704142,198,0.9716912970692365,0.807031263861172
8,0.8650306748466258,0.7085427135678392,0.7790055248618785,199,0.9816739817823366,0.867415421315929
9,0.9585798816568047,0.8140703517587939,0.8804347826086957,199,0.9910994344446962,0.9281111790041888
10,0.898989898989899,0.89,0.8944723618090452,200,0.9936974789915966,0.9469559623551446
11,0.9019607843137255,0.696969696969697,0.7863247863247863,198,0.9711518884251247,0.8299065282824497
12,0.382051282051282,0.7563451776649747,0.5076660988074957,197,0.9586265292002483,0.7263120719472906
13,0.8838383838383839,0.8838383838383839,0.8838383838383839,198,0.9907777381881525,0.9398269014592715
14,0.952,0.6040609137055838,0.7391304347826086,197,0.9743408331806087,0.8561403827351949
15,0.69,0.6934673366834171,0.6917293233082706,199,0.9746309255603134,0.7538494925120608
16,0.75,0.5274725274725275,0.6193548387096774,182,0.97505114729195,0.7343835616705923
17,0.9281045751633987,0.7553191489361702,0.8328445747800587,188,0.9893379426684249,0.9066749703864148
18,0.4161290322580645,0.832258064516129,0.5548387096774193,155,0.9709579262035425,0.7152985640769997
19,0.2833333333333333,0.40476190476190477,0.3333333333333333,126,0.9357108009687592,0.2852032874448848
