,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,51,2,0,0,0,1,0,0,0,0,0,4,3,7,0,10,2,6,9,65
true_1,0,148,3,7,4,21,0,0,0,0,0,0,6,2,2,1,0,0,1,0
true_2,0,29,88,31,7,20,1,0,0,1,0,0,13,6,1,0,0,0,0,0
true_3,0,10,5,142,17,2,9,0,1,0,0,1,6,2,0,0,0,0,1,0
true_4,0,8,1,20,138,3,5,0,0,0,0,0,7,9,0,0,0,0,1,1
true_5,0,7,2,2,4,179,0,0,0,0,0,0,2,1,0,0,0,0,0,1
true_6,0,0,0,3,4,1,174,0,2,0,0,0,8,3,0,0,0,0,0,0
true_7,0,1,0,1,4,2,13,124,20,0,1,1,13,10,0,0,4,0,3,1
true_8,0,1,1,0,2,1,7,9,157,0,1,0,3,8,0,0,2,1,5,1
true_9,0,0,0,0,0,1,0,0,1,172,7,1,1,9,0,0,1,1,4,1
true_10,0,1,0,0,1,0,1,0,0,5,176,0,1,7,0,0,1,0,4,3
true_11,0,4,0,3,1,4,0,0,0,0,0,147,14,4,0,0,6,2,9,4
true_12,0,7,0,13,3,4,9,1,0,1,0,2,152,2,1,0,1,0,1,0
true_13,0,1,0,0,0,1,3,0,0,0,0,0,5,180,1,0,0,2,2,3
true_14,1,7,0,1,4,1,2,0,1,0,1,3,10,12,141,0,1,0,7,5
true_15,4,2,0,0,0,0,2,1,0,0,0,0,0,9,0,130,1,2,5,43
true_16,1,1,1,0,0,0,2,0,1,1,0,5,3,3,0,0,104,1,51,8
true_17,3,0,0,0,0,2,0,0,0,0,0,3,0,4,0,2,1,153,14,6
true_18,0,0,0,0,0,2,2,0,1,1,0,2,0,6,2,0,7,5,117,10
true_19,6,0,0,0,0,0,2,0,0,2,0,2,2,4,0,29,9,2,8,60
