class,precision,recall,f1,support,roc_auc,pr_auc
0,0.8297872340425532,0.24375,0.37681159420289856,160,0.9602406509695292,0.6377952498170627
1,0.7091836734693877,0.7128205128205128,0.710997442455243,195,0.9672870719024566,0.791765484075741
2,0.816,0.5177664974619289,0.6335403726708074,197,0.9619111753265113,0.7241785250546919
3,0.5856573705179283,0.75,0.6577181208053692,196,0.9732913730685335,0.7246531702578628
4,0.7987012987012987,0.6373056994818653,0.7089337175792507,193,0.9714236464690212,0.7995855110764986
5,0.8292682926829268,0.8585858585858586,0.8436724565756824,198,0.9892902994106801,0.9106217209476757
6,0.7184873949579832,0.8769230769230769,0.789838337182448,195,0.9888284023668639,0.9075361022767281
7,0.900709219858156,0.6414141414141414,0.7492625368731564,198,0.9754961428393679,0.8298850928537392
8,0.8369565217391305,0.7738693467336684,0.804177545691906,199,0.983047412925732,0.8785908025466166
9,0.9086021505376344,0.8492462311557789,0.8779220779220779,199,0.9921309150062831,0.932152802278591
10,0.9067357512953368,0.875,0.8905852417302799,200,0.9947997198879551,0.9512152893117295
11,0.9150326797385621,0.7070707070707071,0.7977207977207977,198,0.972551664460959,0.8367948656058152
12,0.4090909090909091,0.7766497461928934,0.5359019264448336,197,0.9666705025423331,0.7529838287696324
13,0.8669950738916257,0.8888888888888888,0.8778054862842892,198,0.9912825059101655,0.941676873877536
14,0.9618320610687023,0.6395939086294417,0.7682926829268293,197,0.9749801457916892,0.8588897070751754
15,0.7098445595854922,0.6884422110552764,0.6989795918367347,199,0.9743227478754737,0.7542564935512055
16,0.7560975609756098,0.510989010989011,0.6098360655737705,182,0.9717127911107845,0.7181942238051348
17,0.9030303030303031,0.7925531914893617,0.8441926345609065,188,0.9892013257778253,0.9085169511252582
18,0.38461538461538464,0.8387096774193549,0.5273833671399595,155,0.9715789943336456,0.7182536667755832
19,0.28823529411764703,0.3888888888888889,0.3310810810810811,126,0.9361376822957503,0.27904861684526244
