,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,61,1,0,0,0,0,0,0,0,1,0,3,7,5,0,10,1,6,4,61
true_1,1,142,5,11,3,16,1,0,1,0,0,1,11,0,1,1,0,0,1,0
true_2,0,21,94,44,2,13,4,0,0,0,0,2,14,1,0,0,2,0,0,0
true_3,0,3,6,156,9,0,7,0,1,0,0,1,9,1,0,0,0,0,2,1
true_4,0,6,3,25,133,1,3,0,0,0,0,0,19,0,0,0,0,0,2,1
true_5,0,9,3,5,2,173,1,0,0,0,0,0,4,0,0,0,0,0,0,1
true_6,0,0,1,4,4,0,171,1,2,0,0,0,9,0,0,0,0,0,3,0
true_7,0,1,0,3,3,1,7,123,27,0,1,1,16,1,1,0,5,0,7,1
true_8,2,0,0,0,2,1,9,7,157,0,2,0,9,1,0,0,3,1,5,0
true_9,1,0,0,0,0,1,1,0,1,174,5,1,10,0,0,0,0,2,2,1
true_10,0,1,0,1,0,0,0,0,1,10,172,0,7,1,0,1,1,0,4,1
true_11,1,2,1,2,0,4,0,0,0,0,0,155,12,2,0,0,7,1,8,3
true_12,0,5,1,10,4,1,8,1,1,0,0,3,157,4,0,0,0,0,2,0
true_13,0,1,0,0,0,1,2,0,0,0,0,0,6,179,1,0,0,1,4,3
true_14,2,5,0,0,3,0,1,1,1,0,2,4,14,9,139,0,4,0,8,4
true_15,6,1,1,0,0,0,0,0,1,0,0,0,6,3,1,134,0,2,6,38
true_16,4,0,0,0,0,1,0,0,1,2,0,11,3,1,0,0,103,0,49,7
true_17,10,0,0,0,0,2,0,0,0,0,0,5,4,1,0,2,1,143,15,5
true_18,2,0,0,0,0,1,2,0,0,1,1,3,3,3,1,0,5,3,123,7
true_19,12,0,0,0,0,0,3,0,1,1,0,2,3,1,0,24,9,2,9,59
