,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,11,9,0,0,1,0,0,0,0,0,0,0,9,4,0,15,1,0,50,60
true_1,0,166,0,11,1,1,1,0,1,0,0,0,11,3,0,0,0,0,0,0
true_2,0,81,0,82,3,6,0,0,0,0,0,0,17,8,0,0,0,0,0,0
true_3,0,19,0,131,1,1,5,0,0,0,0,0,37,1,0,0,0,0,1,0
true_4,0,20,0,89,39,0,6,0,0,0,0,0,29,9,0,0,0,0,1,0
true_5,0,116,0,6,0,67,0,0,0,0,0,0,7,1,0,0,0,0,1,0
true_6,0,6,0,9,0,0,156,0,0,0,0,0,20,4,0,0,0,0,0,0
true_7,0,1,0,4,0,0,44,3,72,0,1,0,53,11,0,0,1,1,6,1
true_8,0,2,0,1,2,0,24,1,108,1,1,0,32,16,0,0,0,0,11,0
true_9,0,5,0,0,0,0,3,0,0,109,64,0,4,10,0,0,0,0,3,1
true_10,0,5,0,0,0,0,0,0,0,1,175,0,4,9,0,0,0,0,6,0
true_11,1,15,0,3,1,1,1,0,0,0,0,69,72,6,0,0,1,0,28,0
true_12,0,13,0,21,0,0,5,0,0,0,0,1,150,6,0,0,0,0,1,0
true_13,1,7,0,0,0,0,2,0,0,0,0,0,17,162,0,0,0,0,7,2
true_14,0,25,0,1,0,0,1,0,1,0,1,0,133,12,0,0,0,0,23,0
true_15,3,2,0,0,0,0,3,0,0,0,0,0,3,9,0,124,0,0,22,33
true_16,0,2,0,1,0,0,1,0,1,0,0,0,14,5,0,1,46,0,109,2
true_17,0,6,0,1,0,0,0,0,0,0,0,0,5,5,0,9,1,20,139,2
true_18,0,3,0,0,0,0,2,0,0,0,0,0,4,9,0,0,1,0,136,0
true_19,8,2,0,0,0,0,3,0,0,0,0,0,7,4,0,38,1,0,33,30
