,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,15,3,0,0,0,1,0,0,0,0,1,1,7,4,0,23,2,4,31,68
true_1,0,145,0,13,4,17,0,0,1,0,0,0,11,1,0,1,0,0,1,1
true_2,0,25,51,73,8,21,4,0,0,0,1,0,11,1,1,0,0,0,1,0
true_3,0,4,5,150,15,3,5,0,0,0,0,0,12,1,0,0,0,0,1,0
true_4,0,9,1,33,120,2,3,0,0,0,0,0,23,0,0,0,0,0,2,0
true_5,0,14,0,5,2,172,0,0,0,0,0,0,3,0,0,0,0,0,2,0
true_6,0,0,0,5,2,4,170,0,2,0,0,1,10,0,0,0,0,0,1,0
true_7,1,0,0,0,0,1,11,101,34,0,1,0,36,1,0,0,4,0,6,2
true_8,0,1,0,0,2,1,10,2,150,1,1,0,15,2,0,0,3,0,11,0
true_9,0,0,0,0,0,1,0,0,2,171,6,0,10,0,0,1,1,0,6,1
true_10,0,1,0,1,0,0,0,0,0,7,173,0,8,0,0,0,0,0,9,1
true_11,0,4,0,3,2,7,0,0,0,0,0,128,25,5,0,0,4,1,18,1
true_12,0,6,0,26,3,2,10,1,0,0,0,2,140,5,0,0,0,0,2,0
true_13,0,3,0,0,0,1,2,0,0,0,0,0,11,175,0,0,0,0,3,3
true_14,0,20,0,1,1,3,2,0,1,1,1,0,52,16,68,0,4,0,21,6
true_15,0,1,0,0,0,0,1,1,0,0,0,0,8,3,0,145,0,0,14,26
true_16,0,1,1,0,0,0,0,0,2,0,0,1,5,3,0,1,85,0,81,2
true_17,1,1,0,2,0,2,0,0,1,0,0,0,4,0,0,3,0,131,40,3
true_18,0,1,0,0,0,0,1,0,1,1,0,1,5,5,0,0,2,1,137,0
true_19,2,0,0,0,0,0,1,0,0,0,0,1,6,4,0,49,2,0,25,36
