,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,4,4,0,0,0,2,0,0,0,0,1,0,9,2,0,68,1,3,33,33
true_1,0,155,0,8,5,7,1,0,1,0,0,0,15,0,0,1,0,0,1,1
true_2,0,52,28,61,15,16,3,0,0,0,0,0,20,1,0,0,0,0,1,0
true_3,0,8,2,126,26,2,6,0,0,0,0,0,24,1,0,0,0,0,1,0
true_4,0,14,0,26,118,2,5,0,0,0,1,0,27,0,0,0,0,0,0,0
true_5,0,37,0,3,2,148,0,0,0,0,0,0,7,0,0,0,0,0,1,0
true_6,0,3,0,5,2,1,169,0,0,0,0,1,13,0,0,0,0,0,1,0
true_7,0,1,0,0,0,0,16,64,56,0,1,0,49,1,0,1,3,1,5,0
true_8,0,1,0,0,0,0,12,2,140,1,2,0,23,3,0,0,4,0,11,0
true_9,0,1,0,0,0,1,1,0,1,158,19,0,11,0,0,1,0,0,5,1
true_10,0,2,0,0,1,0,0,0,0,2,177,0,8,0,0,0,0,0,10,0
true_11,0,10,0,2,1,3,1,0,0,0,0,110,39,4,0,1,4,1,20,2
true_12,0,6,0,17,5,1,7,1,0,0,0,2,151,5,0,0,0,0,2,0
true_13,0,3,0,0,0,1,2,0,0,0,0,0,15,166,1,0,0,0,7,3
true_14,0,24,0,0,1,2,3,0,1,0,3,1,87,9,40,0,1,0,21,4
true_15,0,1,0,0,0,0,2,0,0,0,0,0,8,1,0,162,0,0,16,9
true_16,0,1,0,0,0,0,1,0,0,0,0,0,8,1,0,2,72,1,94,2
true_17,0,3,0,0,1,0,3,0,0,0,0,0,5,0,0,9,0,136,28,3
true_18,0,0,0,0,1,0,2,0,1,1,1,1,4,4,0,1,3,2,134,0
true_19,1,1,0,0,0,0,2,0,0,0,1,0,6,1,0,68,2,2,24,18
