,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,59,2,0,0,0,0,0,1,1,0,0,5,3,6,0,7,3,6,10,57
true_1,0,142,5,14,3,18,0,0,1,0,0,0,8,2,0,1,0,0,1,0
true_2,0,22,99,37,2,18,1,0,0,1,0,1,10,5,0,0,1,0,0,0
true_3,0,7,7,148,15,1,9,0,2,0,0,1,4,1,0,0,0,0,0,1
true_4,0,8,4,26,131,2,4,0,0,0,0,0,7,9,0,0,0,0,1,1
true_5,0,9,2,2,2,177,2,0,0,0,0,0,2,1,0,0,0,0,0,1
true_6,0,0,0,3,5,1,172,2,1,0,0,1,8,2,0,0,0,0,0,0
true_7,0,2,0,1,4,1,12,129,19,0,0,1,11,10,0,0,5,0,2,1
true_8,1,0,1,0,0,2,8,10,158,0,0,0,2,8,0,0,3,1,5,0
true_9,1,0,0,0,0,1,1,0,2,170,7,1,2,9,0,0,1,0,3,1
true_10,0,1,0,1,0,0,1,0,0,7,176,0,0,7,0,0,1,0,3,3
true_11,1,2,1,1,1,5,0,0,0,0,0,156,11,4,0,0,6,1,6,3
true_12,0,8,1,12,1,2,11,1,0,1,0,3,153,2,1,0,0,0,1,0
true_13,0,1,0,0,0,1,4,0,0,0,0,0,5,176,1,0,1,1,6,2
true_14,1,11,0,0,4,0,2,0,2,0,2,5,14,13,127,0,3,0,8,5
true_15,4,3,0,0,0,0,2,1,0,0,0,0,0,7,0,128,1,2,8,43
true_16,2,0,1,0,0,1,1,0,2,1,0,11,2,1,0,0,110,0,42,8
true_17,6,0,0,0,0,1,0,0,0,0,0,4,1,4,0,3,2,148,15,4
true_18,1,0,1,0,0,2,2,0,3,1,0,3,0,5,0,0,7,3,120,7
true_19,10,0,0,0,0,0,3,0,0,2,0,2,2,2,0,25,10,1,8,61
