,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,23,2,0,0,0,1,1,0,0,0,1,1,10,1,0,16,3,7,18,76
true_1,0,149,3,12,6,11,0,0,0,0,0,0,11,0,1,1,0,0,1,0
true_2,0,27,83,45,6,15,0,0,0,1,0,0,19,0,1,0,0,0,0,0
true_3,0,6,7,151,15,0,7,0,0,0,0,1,8,1,0,0,0,0,0,0
true_4,0,10,2,26,127,1,5,0,0,0,0,0,20,0,0,0,0,0,2,0
true_5,0,20,1,3,2,166,1,0,0,0,0,0,4,0,0,0,0,0,1,0
true_6,0,0,1,4,3,0,171,0,0,0,0,1,15,0,0,0,0,0,0,0
true_7,0,1,0,2,2,1,11,128,16,0,1,0,26,0,0,0,4,0,4,2
true_8,1,1,0,0,0,0,11,10,141,1,2,0,20,1,0,0,3,0,8,0
true_9,0,1,0,0,0,1,1,0,2,162,14,1,11,0,0,0,1,0,4,1
true_10,0,1,0,0,0,1,1,0,0,3,178,0,9,0,0,0,1,0,5,1
true_11,0,6,0,3,1,4,0,0,0,0,0,138,20,3,0,1,7,1,13,1
true_12,0,6,1,16,5,3,9,1,0,0,0,2,149,3,1,0,0,0,1,0
true_13,0,1,0,0,0,1,4,0,0,0,0,0,9,175,1,0,0,0,4,3
true_14,1,13,0,1,3,1,2,0,1,0,2,3,31,4,119,0,2,0,9,5
true_15,1,2,0,0,0,0,3,1,0,0,0,0,7,1,1,138,0,1,10,34
true_16,1,1,1,0,0,0,3,0,1,0,0,3,6,1,0,0,96,1,64,4
true_17,4,2,0,2,0,0,2,0,0,0,0,1,5,2,0,3,1,142,22,2
true_18,2,1,1,0,0,1,2,0,2,1,0,1,4,4,1,0,5,1,129,0
true_19,1,0,0,0,0,0,3,0,0,1,0,1,6,2,0,41,5,0,15,51
