round,train_loss,val_loss,test_loss,rouge1,rouge2,rougeL,bleu1,bleu2,bleu3,bleu4,gini_coefficient,mean_contribution,min_contribution,max_contribution,cv_contribution,num_samples
1,2.16018616580505,1.6411370671694936,,42.37801862504867,20.084670429451045,29.642716958132453,32.89039779818885,22.21574581597994,16.816031186191843,13.017658772861225,0.0,0.00041100040952080807,0.00034376074252320387,0.00047824007651841227,0.0,5000
2,1.4975992940348373,1.641140003855742,,42.37520462488002,20.084355154145204,29.649622448624093,32.89172228571468,22.21769076808478,16.817668136239455,13.019210934828532,0.0,0.00041100040952080807,0.00034376074252320387,0.00047824007651841227,0.0,5000
3,1.4695926159023762,1.641141654097157,,42.37467221329594,20.07436443445829,29.640494091043255,32.88703854969047,22.214132022077294,16.815605699913945,13.018223598164836,0.0,0.00041100040952080807,0.00034376074252320387,0.00047824007651841227,0.0,5000
4,1.4757161059791895,1.6411362754379621,,42.37580099477715,20.083721858367664,29.65926465589311,32.88708138647088,22.215750702152672,16.816592997501516,13.018897525838312,0.0,0.00041100040952080807,0.00034376074252320387,0.00047824007651841227,0.0,5000
5,1.476419018043147,1.6411333302192646,1.6575388679397123,42.37588665294159,20.079709693962407,29.660327804166833,32.881584391602374,22.214461275941247,16.81655066384231,13.018930268858954,0.0,0.00041100040952080807,0.00034376074252320387,0.00047824007651841227,0.0,5000
