class,precision,recall,f1,support,roc_auc,pr_auc
0,1.0,0.00625,0.012422360248447204,160,0.9435301246537396,0.46420163418797855
1,0.7288135593220338,0.6615384615384615,0.6935483870967742,195,0.9600932400932402,0.7536555272078701
2,0.5892116182572614,0.7208121827411168,0.6484018264840182,197,0.9642155421157838,0.718625405782081
3,0.70625,0.576530612244898,0.6348314606741573,196,0.9642114820186608,0.6985481879090647
4,0.7362637362637363,0.694300518134715,0.7146666666666667,193,0.9725085860875686,0.7969942819939334
5,0.7574468085106383,0.898989898989899,0.8221709006928406,198,0.9907841008064971,0.9134153549648887
6,0.851063829787234,0.8205128205128205,0.835509138381201,195,0.9853526985834677,0.8907969740962588
7,0.5324675324675324,0.8282828282828283,0.6482213438735178,198,0.9800475358286108,0.8570296108246229
8,0.8298969072164949,0.8090452261306532,0.8193384223918575,199,0.9844025504166027,0.897278488355388
9,0.9814814814814815,0.7989949748743719,0.8808864265927978,199,0.986238951689278,0.9151836571332799
10,0.7956521739130434,0.915,0.8511627906976744,200,0.993343137254902,0.9455848793616043
11,0.8782051282051282,0.6919191919191919,0.7740112994350282,198,0.9710246360582306,0.8234158614485496
12,0.6989247311827957,0.6598984771573604,0.6788511749347258,197,0.9578678782350993,0.7250750722131319
13,0.7387755102040816,0.9141414141414141,0.8171557562076749,198,0.9903422523103375,0.9361604208373038
14,0.8805031446540881,0.7106598984771574,0.7865168539325843,197,0.9843894067321038,0.8877085663578573
15,0.504424778761062,0.8592964824120602,0.6356877323420075,199,0.9749137735724266,0.7859487170468455
16,0.762589928057554,0.5824175824175825,0.660436137071651,182,0.9768336457299668,0.7854505403286117
17,0.8306878306878307,0.8351063829787234,0.8328912466843501,188,0.991979697542084,0.9028591305922068
18,0.5574712643678161,0.6258064516129033,0.5896656534954408,155,0.9656895551688752,0.6475636387766183
19,0.21904761904761905,0.18253968253968253,0.19913419913419914,126,0.92829700486122,0.24660300440311095
