,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,1,2,2,0,0,2,0,6,3,0,3,1,1,5,0,92,4,7,9,22
true_1,0,119,21,6,2,24,1,3,2,0,0,0,10,1,1,2,0,1,1,1
true_2,0,5,146,13,6,13,0,6,0,0,2,0,4,1,1,0,0,0,0,0
true_3,0,1,43,115,10,1,4,4,1,0,2,0,13,1,0,1,0,0,0,0
true_4,0,4,18,20,125,2,4,11,0,0,2,0,7,0,0,0,0,0,0,0
true_5,0,5,15,1,1,171,0,2,0,0,2,0,1,0,0,0,0,0,0,0
true_6,0,0,2,5,4,0,154,16,4,0,4,0,4,0,1,0,1,0,0,0
true_7,0,0,1,0,3,0,2,166,8,0,1,0,7,2,1,2,3,1,1,0
true_8,0,0,1,0,1,0,4,24,155,0,5,0,0,2,0,0,1,0,5,1
true_9,0,0,2,0,0,0,0,9,2,164,18,0,0,0,0,1,0,1,2,0
true_10,0,0,1,0,0,0,0,8,1,3,182,0,0,1,0,1,0,0,2,1
true_11,0,0,8,0,3,4,0,2,2,0,1,134,14,5,5,1,6,2,9,2
true_12,0,4,9,11,6,1,7,9,2,0,1,2,134,8,2,1,0,0,0,0
true_13,0,1,0,0,0,1,0,7,0,0,1,0,2,180,1,3,0,0,1,1
true_14,0,6,1,0,1,2,0,11,2,0,2,3,8,11,141,1,0,2,6,0
true_15,0,0,0,0,0,0,1,9,1,0,0,0,0,3,0,174,0,1,4,6
true_16,0,1,3,0,1,0,0,3,1,0,3,5,0,1,0,6,111,1,30,16
true_17,0,0,1,0,0,1,0,4,1,0,5,0,0,2,1,6,3,155,7,2
true_18,0,0,2,0,0,0,1,7,1,1,2,3,0,8,3,3,12,7,97,8
true_19,0,0,0,0,0,0,0,4,2,0,3,1,0,2,0,84,5,3,5,17
