class,precision,recall,f1,support,roc_auc,pr_auc
0,1.0,0.05625,0.10650887573964497,160,0.9389490997229917,0.4910535949753397
1,0.746031746031746,0.7230769230769231,0.734375,195,0.9622521068674914,0.7720513521461616
2,0.6525821596244131,0.7055837563451777,0.6780487804878049,197,0.9624368323622886,0.7198593754393574
3,0.7074468085106383,0.6785714285714286,0.6927083333333334,196,0.9678345876683074,0.716746805141241
4,0.8291139240506329,0.6787564766839378,0.7464387464387464,193,0.9694710448591389,0.8104641582570575
5,0.7637130801687764,0.9141414141414141,0.832183908045977,198,0.9925840148404539,0.9208749550629928
6,0.8368421052631579,0.8153846153846154,0.825974025974026,195,0.9815284202976511,0.8877521099581058
7,0.5699300699300699,0.8232323232323232,0.6735537190082644,198,0.9832938850995961,0.8629973330290129
8,0.7630331753554502,0.8090452261306532,0.7853658536585366,199,0.9870199499316802,0.901772228391527
9,0.9485714285714286,0.8341708542713567,0.8877005347593583,199,0.9890758750346524,0.925865927043173
10,0.8356164383561644,0.915,0.8735083532219571,200,0.994579831932773,0.952588820148865
11,0.8630952380952381,0.7323232323232324,0.7923497267759563,198,0.9698114968271743,0.8325212392899332
12,0.711340206185567,0.700507614213198,0.7058823529411765,197,0.9625192326543833,0.7734297597662314
13,0.817351598173516,0.9040404040404041,0.8585131894484412,198,0.9901301650321807,0.938341643494035
14,0.8809523809523809,0.751269035532995,0.810958904109589,197,0.9837202595325063,0.9002944976462797
15,0.5759717314487632,0.8190954773869347,0.6763485477178424,199,0.9749334744289918,0.7904067332239142
16,0.7925925925925926,0.5879120879120879,0.6750788643533123,182,0.9767509525034609,0.7737801334922995
17,0.8648648648648649,0.851063829787234,0.8579088471849866,188,0.9930963921261152,0.9101350375149495
18,0.610062893081761,0.6258064516129033,0.6178343949044586,155,0.9661232320528264,0.6577312672322282
19,0.30434782608695654,0.4444444444444444,0.36129032258064514,126,0.9270381405397871,0.28520098478663547
