,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,4,3,1,0,0,2,0,3,1,0,5,0,1,8,1,74,3,6,4,44
true_1,0,148,6,7,2,15,0,1,1,0,0,0,8,2,1,1,0,1,1,1
true_2,0,13,139,15,3,12,3,0,1,0,1,0,4,5,1,0,0,0,0,0
true_3,0,7,31,129,6,1,7,2,1,0,0,0,10,2,0,0,0,0,0,0
true_4,0,10,14,18,124,3,4,0,0,0,0,2,8,9,0,0,0,0,1,0
true_5,0,6,9,2,0,176,0,2,0,0,1,0,1,1,0,0,0,0,0,0
true_6,0,0,3,2,4,0,161,11,4,0,1,0,3,3,1,0,0,2,0,0
true_7,0,0,1,1,2,0,4,150,13,0,1,0,10,11,0,0,1,0,2,2
true_8,0,0,1,0,0,0,4,14,159,0,3,0,3,8,1,0,0,0,4,2
true_9,0,0,0,0,0,1,0,0,1,155,28,1,1,9,0,2,0,0,0,1
true_10,0,0,1,0,0,0,1,0,1,3,183,0,0,7,0,1,0,0,2,1
true_11,0,1,10,1,0,3,0,0,1,0,1,143,10,6,2,2,6,2,8,2
true_12,0,8,5,8,5,3,8,6,1,0,0,2,141,6,3,1,0,0,0,0
true_13,0,1,0,0,0,1,2,2,0,0,1,1,2,183,1,2,0,0,0,2
true_14,0,5,1,0,2,2,1,2,1,0,4,3,9,14,146,1,0,0,6,0
true_15,0,0,0,0,0,0,3,1,1,0,0,0,0,10,0,167,0,1,2,14
true_16,0,0,4,0,0,0,1,2,4,1,0,6,2,3,1,2,101,0,27,28
true_17,0,0,1,0,0,1,0,1,1,0,5,1,0,5,2,2,0,155,7,7
true_18,0,0,2,0,0,0,2,1,1,1,4,8,0,12,3,4,9,4,93,11
true_19,1,1,0,0,0,0,1,0,0,1,4,1,0,4,2,59,6,2,3,41
