,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,2,3,3,0,0,2,0,7,3,0,5,0,2,7,0,82,2,6,3,33
true_1,0,126,15,8,4,23,0,3,2,0,0,0,9,0,1,1,0,1,1,1
true_2,0,6,136,16,10,14,1,5,2,0,1,0,5,0,1,0,0,0,0,0
true_3,0,4,26,140,8,1,3,2,1,0,2,0,7,1,0,1,0,0,0,0
true_4,0,7,11,16,134,3,3,10,0,0,2,1,6,0,0,0,0,0,0,0
true_5,0,4,8,3,0,178,0,2,1,0,1,0,1,0,0,0,0,0,0,0
true_6,0,0,6,4,4,0,157,11,4,0,3,0,4,0,1,0,1,0,0,0
true_7,0,0,4,0,3,0,2,163,8,0,2,0,11,1,0,2,1,1,0,0
true_8,0,0,2,0,1,0,3,24,164,0,3,0,1,1,0,0,0,0,0,0
true_9,0,0,1,0,0,1,0,9,1,163,20,1,0,1,0,1,0,1,0,0
true_10,0,1,2,0,0,0,0,7,1,3,182,0,0,0,0,1,0,0,2,1
true_11,0,0,5,1,2,5,0,2,1,0,1,141,13,5,3,1,6,2,7,3
true_12,0,6,4,11,9,1,5,7,0,0,1,3,141,7,1,1,0,0,0,0
true_13,0,1,2,0,0,1,0,5,0,0,1,0,3,179,1,3,0,0,1,1
true_14,0,8,2,0,1,2,0,9,2,0,3,2,11,8,142,0,0,0,6,1
true_15,0,0,2,0,0,0,1,7,1,0,0,0,0,4,0,170,0,1,2,11
true_16,0,1,3,0,1,0,0,5,3,0,3,7,1,1,1,4,104,1,22,25
true_17,0,0,1,0,0,1,0,5,1,0,4,1,0,2,2,4,0,156,5,6
true_18,0,0,3,0,0,0,1,6,2,1,4,6,0,8,3,4,7,6,88,16
true_19,0,0,1,0,0,0,0,2,2,1,2,2,0,2,1,73,6,3,2,29
