,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,1,4,0,0,9,0,4,0,0,12,0,0,13,0,108,2,1,2,4
true_1,0,13,26,0,0,138,0,4,0,0,3,0,6,2,0,3,0,0,0,0
true_2,0,0,106,0,0,79,0,6,0,0,3,0,1,2,0,0,0,0,0,0
true_3,0,1,153,0,0,22,2,2,0,0,5,0,11,0,0,0,0,0,0,0
true_4,0,2,145,0,6,14,3,10,0,0,3,0,10,0,0,0,0,0,0,0
true_5,0,2,13,0,0,178,0,1,0,0,2,0,1,1,0,0,0,0,0,0
true_6,0,2,39,0,0,4,103,20,2,0,13,0,9,2,0,1,0,0,0,0
true_7,0,0,1,0,0,3,1,169,1,0,9,0,9,1,0,4,0,0,0,0
true_8,0,1,0,0,0,6,4,96,56,0,27,0,3,6,0,0,0,0,0,0
true_9,0,0,1,0,0,3,0,9,0,0,185,0,0,1,0,0,0,0,0,0
true_10,0,0,0,0,0,3,0,7,0,0,188,0,0,2,0,0,0,0,0,0
true_11,0,2,49,0,0,86,0,5,0,0,2,1,19,18,0,10,1,0,3,2
true_12,0,2,48,0,1,17,5,12,0,0,3,0,101,8,0,0,0,0,0,0
true_13,0,0,0,0,0,3,0,5,0,0,4,0,4,177,0,3,0,0,0,2
true_14,0,3,3,0,1,19,0,34,0,0,7,0,21,36,68,5,0,0,0,0
true_15,0,0,0,0,0,1,1,7,0,0,6,0,0,9,0,173,1,0,1,0
true_16,0,0,0,0,2,8,1,37,0,0,19,0,2,37,0,36,26,2,12,0
true_17,0,1,1,0,0,4,0,17,0,0,9,0,0,42,0,43,1,66,3,1
true_18,0,0,1,0,2,7,2,13,0,0,19,0,0,49,1,43,4,2,12,0
true_19,0,0,0,0,0,2,0,5,0,0,8,0,1,7,0,95,2,0,1,5
