class,precision,recall,f1,support,roc_auc,pr_auc
0,1.0,0.00625,0.012422360248447204,160,0.94033067867036,0.4553830214455692
1,0.7371428571428571,0.6615384615384615,0.6972972972972973,195,0.959258382642998,0.7643840342585844
2,0.6521739130434783,0.6852791878172588,0.6683168316831684,197,0.9639143548412302,0.7104718256724203
3,0.711864406779661,0.6428571428571429,0.675603217158177,196,0.96904371709512,0.7083921763306981
4,0.7865853658536586,0.6683937823834197,0.7226890756302521,193,0.9745089887754378,0.8029919617141787
5,0.7705627705627706,0.898989898989899,0.8298368298368298,198,0.9917681857771444,0.9141331714952922
6,0.8603351955307262,0.7897435897435897,0.8235294117647058,195,0.9817105970952125,0.8782359747934826
7,0.5427631578947368,0.8333333333333334,0.6573705179282868,198,0.9820623649710996,0.8548977960933997
8,0.8540540540540541,0.7939698492462312,0.8229166666666666,199,0.9862699101781661,0.8967487577344622
9,0.9704142011834319,0.8241206030150754,0.8913043478260869,199,0.9913893184770112,0.9290846665181073
10,0.6920152091254753,0.91,0.7861771058315334,200,0.9935630252100841,0.946323501945884
11,0.8362573099415205,0.7222222222222222,0.7750677506775068,198,0.9724442069066929,0.8262406431056114
12,0.6438356164383562,0.7157360406091371,0.6778846153846154,197,0.9628317854864672,0.7476122943377452
13,0.793859649122807,0.9141414141414141,0.8497652582159625,198,0.9905515117581187,0.937240718102153
14,0.8987341772151899,0.7208121827411168,0.8,197,0.9842658062939618,0.8885294802498225
15,0.5044510385756676,0.8542713567839196,0.6343283582089553,199,0.9753063834996881,0.7906613289220568
16,0.7586206896551724,0.6043956043956044,0.672782874617737,182,0.976208852463033,0.7837209724558246
17,0.8626373626373627,0.8351063829787234,0.8486486486486486,188,0.992445976929565,0.9026009279280047
18,0.6,0.5806451612903226,0.5901639344262295,155,0.9668638736447597,0.6625166815073152
19,0.224,0.2222222222222222,0.22310756972111553,126,0.9234227170560871,0.23987894595505888
