,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,3,2,1,0,0,2,0,8,4,1,3,1,1,3,1,71,3,6,5,45
true_1,0,135,12,6,1,21,0,4,4,0,0,0,6,0,1,1,0,1,1,2
true_2,0,13,142,12,3,14,0,5,1,0,1,0,4,0,2,0,0,0,0,0
true_3,0,8,33,125,8,2,6,3,0,0,0,0,9,1,0,1,0,0,0,0
true_4,0,10,13,17,129,2,3,9,1,0,1,2,6,0,0,0,0,0,0,0
true_5,0,5,7,1,0,180,0,3,0,0,1,0,1,0,0,0,0,0,0,0
true_6,0,0,6,3,4,0,155,13,5,0,1,0,4,0,1,0,1,2,0,0
true_7,0,0,4,0,3,0,2,161,13,0,1,0,6,1,1,0,1,0,3,2
true_8,0,0,2,0,0,0,4,19,164,1,2,0,1,1,0,0,0,0,3,2
true_9,0,0,0,0,0,1,0,9,2,167,14,1,1,1,0,0,0,1,0,2
true_10,0,0,1,0,0,1,0,7,1,5,181,0,0,0,0,1,0,0,2,1
true_11,0,0,5,1,1,5,0,2,2,0,1,146,9,4,1,2,6,2,9,2
true_12,0,5,6,9,5,3,7,10,1,0,0,3,137,8,2,1,0,0,0,0
true_13,0,1,2,0,0,1,0,5,0,0,1,1,1,181,1,2,0,0,0,2
true_14,0,7,1,0,1,3,0,9,2,0,3,4,9,7,143,0,1,0,6,1
true_15,0,0,2,0,0,0,1,7,1,0,0,0,0,4,0,171,0,1,1,11
true_16,0,1,4,0,0,0,0,5,4,0,0,4,1,2,1,2,106,1,24,27
true_17,0,0,1,0,0,2,0,4,0,0,3,1,0,2,1,2,0,156,9,7
true_18,0,0,1,0,0,2,1,6,2,1,2,4,0,7,2,3,8,5,98,13
true_19,0,0,1,0,0,0,0,3,1,1,1,2,0,2,1,58,6,3,4,43
