,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,3,1,0,0,2,0,3,0,0,7,0,4,8,0,108,3,4,10,7
true_1,0,68,27,1,3,72,0,4,1,0,1,0,9,5,1,2,0,0,0,1
true_2,0,2,128,0,7,41,1,5,0,0,2,0,7,2,1,0,0,0,1,0
true_3,0,1,96,20,16,5,7,2,1,0,4,0,43,0,0,1,0,0,0,0
true_4,0,2,36,5,105,7,5,11,0,0,2,0,20,0,0,0,0,0,0,0
true_5,0,2,8,0,0,181,2,1,0,0,1,0,2,0,0,0,0,0,0,1
true_6,0,0,6,0,1,1,151,20,3,0,3,0,7,2,0,0,1,0,0,0
true_7,0,1,0,0,1,1,2,170,4,0,4,0,8,1,0,2,1,2,1,0
true_8,0,0,0,0,0,0,6,39,128,1,12,0,2,4,0,0,2,0,4,1
true_9,0,0,0,0,0,1,0,9,1,95,88,0,0,1,0,2,0,0,2,0
true_10,0,0,0,0,0,1,0,8,1,1,184,0,1,1,0,1,0,0,1,1
true_11,0,1,13,0,3,24,0,2,0,0,2,57,61,5,3,5,5,3,12,2
true_12,0,2,20,2,3,3,9,11,1,0,0,0,134,10,1,1,0,0,0,0
true_13,0,1,0,0,0,0,0,6,0,0,2,0,3,178,1,5,0,0,1,1
true_14,0,3,0,0,2,1,2,13,0,0,3,0,18,18,129,0,0,3,5,0
true_15,0,0,0,0,0,0,1,9,0,0,0,0,0,4,0,180,0,0,3,2
true_16,0,0,1,0,1,2,0,8,0,0,5,0,3,5,0,10,88,2,36,21
true_17,0,0,2,0,0,1,0,4,1,0,4,0,0,4,0,25,1,137,5,4
true_18,0,0,1,0,0,0,1,8,1,0,3,2,0,25,2,22,8,8,62,12
true_19,0,0,0,0,0,0,0,5,0,0,4,0,1,3,0,93,3,0,3,14
