,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,9,3,0,0,0,2,0,9,2,1,3,2,0,4,2,56,3,7,5,52
true_1,0,141,8,8,2,17,0,3,4,1,0,0,5,0,1,1,0,1,1,2
true_2,0,12,139,14,3,15,3,5,1,0,1,0,3,0,1,0,0,0,0,0
true_3,0,6,30,133,7,2,6,2,2,0,0,0,7,1,0,0,0,0,0,0
true_4,0,7,11,17,131,3,3,9,1,0,0,2,8,0,0,0,0,0,1,0
true_5,0,4,7,1,0,181,0,3,0,0,1,0,1,0,0,0,0,0,0,0
true_6,0,0,2,3,4,0,159,12,7,0,0,0,2,1,2,0,1,2,0,0
true_7,0,0,0,1,3,0,2,163,14,0,1,0,5,1,1,0,2,2,2,1
true_8,0,0,1,0,0,0,6,19,161,1,3,0,1,1,1,0,0,0,3,2
true_9,0,0,0,0,0,1,0,9,2,166,14,1,1,0,0,2,0,1,1,1
true_10,0,0,0,0,0,1,0,7,2,3,183,0,0,0,0,1,0,0,2,1
true_11,0,0,5,1,1,6,0,2,1,0,1,145,11,3,2,2,6,2,8,2
true_12,0,7,4,10,5,3,8,8,0,0,0,3,138,6,4,1,0,0,0,0
true_13,0,1,0,0,0,1,0,5,2,0,0,1,3,179,1,2,0,0,0,3
true_14,0,7,1,0,2,2,0,9,2,0,4,2,7,5,148,1,1,0,6,0
true_15,0,1,0,0,0,0,1,7,3,0,0,0,0,4,0,163,0,1,2,17
true_16,0,0,4,0,0,0,1,4,4,1,0,3,2,2,1,2,107,1,23,27
true_17,0,0,1,0,0,1,0,4,0,0,3,1,0,2,1,1,0,160,6,8
true_18,0,0,0,0,0,2,1,4,2,1,2,6,0,8,2,4,9,5,97,12
true_19,0,0,0,0,0,0,0,2,1,1,3,2,0,2,1,47,6,3,2,56
