,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,77,1,0,0,0,0,0,7,0,1,0,2,2,5,2,11,9,15,2,26
true_1,1,126,7,1,8,28,2,3,0,0,0,1,11,1,3,1,0,1,1,0
true_2,0,11,92,26,12,20,7,5,0,1,2,0,16,1,3,0,1,0,0,0
true_3,0,3,11,110,27,2,12,5,1,1,0,1,22,1,0,0,0,0,0,0
true_4,0,3,9,11,140,1,6,12,0,1,0,0,8,0,1,0,0,1,0,0
true_5,0,7,3,2,3,179,1,1,0,0,1,0,1,0,0,0,0,0,0,0
true_6,0,0,0,2,3,1,164,14,2,0,0,0,8,0,1,0,0,0,0,0
true_7,1,0,0,0,1,1,7,169,4,1,0,0,8,1,0,0,3,1,0,1
true_8,0,0,0,1,0,1,5,32,145,0,1,0,5,1,0,0,5,2,1,0
true_9,1,0,0,0,0,1,1,10,0,179,1,0,0,0,0,1,2,3,0,0
true_10,0,0,1,0,0,0,0,9,0,18,167,0,0,0,0,1,2,1,0,1
true_11,2,1,3,0,0,2,2,4,0,0,0,153,12,2,2,0,7,3,5,0
true_12,0,3,1,4,4,0,6,8,0,1,0,3,164,2,1,0,0,0,0,0
true_13,0,1,0,0,0,1,2,5,0,0,0,0,6,178,1,0,2,1,1,0
true_14,0,0,0,0,2,1,0,10,0,2,0,0,11,4,157,0,5,3,2,0
true_15,11,1,0,0,0,0,0,10,0,0,0,0,1,2,3,143,4,3,2,19
true_16,2,1,0,0,0,0,0,3,2,1,0,8,2,0,1,0,152,2,7,1
true_17,1,0,0,0,0,1,0,3,0,0,1,2,0,1,1,0,3,167,3,5
true_18,1,0,0,0,0,1,1,8,0,1,0,4,0,6,3,0,30,13,84,3
true_19,9,0,0,0,0,0,1,5,0,0,0,1,2,5,2,38,18,4,5,36
