class,precision,recall,f1,support,roc_auc,pr_auc
0,0.7166666666666667,0.26875,0.39090909090909093,160,0.9338002077562326,0.5075470214301291
1,0.8823529411764706,0.38461538461538464,0.5357142857142857,195,0.9479763313609467,0.6664102017885145
2,1.0,0.01015228426395939,0.020100502512562814,197,0.9147256425446915,0.5029981956959398
3,0.0,0.0,0.0,196,0.943427874787296,0.4765919127790261
4,0.36754176610978523,0.7979274611398963,0.5032679738562091,193,0.9571543004312236,0.6980860490379462
5,0.6197183098591549,0.8888888888888888,0.7302904564315352,198,0.9839379234675987,0.8659153850892023
6,0.7605633802816901,0.8307692307692308,0.7941176470588235,195,0.9828825533440918,0.8828983417767668
7,0.4282178217821782,0.8737373737373737,0.574750830564784,198,0.9762978327508002,0.8257342526351915
8,1.0,0.20100502512562815,0.33472803347280333,199,0.9410297074844961,0.7850874003466878
9,0.8186046511627907,0.8844221105527639,0.8502415458937198,199,0.9936155152688674,0.9376844704214533
10,0.9817073170731707,0.805,0.8846153846153846,200,0.9890924369747899,0.9263418770591065
11,0.8875,0.7171717171717171,0.7932960893854749,198,0.9683947538090875,0.8331817695162577
12,0.408,0.7766497461928934,0.534965034965035,197,0.9424533408346014,0.7165438781807861
13,0.7131474103585658,0.9040404040404041,0.7973273942093542,198,0.9885734444105104,0.9297616121879694
14,0.9014084507042254,0.649746192893401,0.7551622418879056,197,0.9697917687790976,0.8509276211411432
15,0.6413502109704642,0.7638190954773869,0.6972477064220184,199,0.9627597522758008,0.7171068237005894
16,0.5958333333333333,0.7857142857142857,0.6777251184834123,182,0.9795854925453586,0.7807948899010345
17,0.6278195488721805,0.8882978723404256,0.73568281938326,188,0.9912906732242774,0.903433271603083
18,0.4597156398104265,0.6258064516129033,0.5300546448087432,155,0.952782760005354,0.5961380688543839
19,1.0,0.015873015873015872,0.03125,126,0.9169955395257261,0.32561016124103764
