class,precision,recall,f1,support,roc_auc,pr_auc
0,0.7894736842105263,0.375,0.5084745762711864,160,0.9487707756232687,0.6508007548609165
1,0.847457627118644,0.5128205128205128,0.6389776357827476,195,0.9525121032813342,0.7246893686117248
2,0.7088607594936709,0.5685279187817259,0.6309859154929578,197,0.9530645094838474,0.6844291852659522
3,0.776595744680851,0.37244897959183676,0.503448275862069,196,0.9556290899124059,0.6711138939480052
4,0.5650557620817844,0.7875647668393783,0.658008658008658,193,0.9726490922864994,0.8041823475554282
5,0.678030303030303,0.9040404040404041,0.7748917748917749,198,0.9923606162407954,0.8994292184220547
6,0.7370689655172413,0.8769230769230769,0.8009367681498829,195,0.9879763313609468,0.9089221082091401
7,0.49577464788732395,0.8888888888888888,0.6365280289330922,198,0.9836926091825309,0.84537951876218
8,0.9416058394160584,0.6482412060301508,0.7678571428571429,199,0.9561641869386136,0.8427610679157147
9,0.7801724137931034,0.9095477386934674,0.839907192575406,199,0.9936978367052287,0.9161722106816405
10,0.9352941176470588,0.795,0.8594594594594595,200,0.9784649859943977,0.9002414140971311
11,0.7715736040609137,0.7676767676767676,0.769620253164557,198,0.9715506125080594,0.8363012505139241
12,0.6290322580645161,0.7918781725888325,0.701123595505618,197,0.9651219453288269,0.7868226118753786
13,0.7850877192982456,0.9040404040404041,0.8403755868544601,198,0.9886900924134967,0.9336960715513374
14,0.9151515151515152,0.766497461928934,0.8342541436464088,197,0.9769080284877698,0.8773960287350427
15,0.6356275303643725,0.7889447236180904,0.7040358744394619,199,0.9734502813704479,0.7792296462036136
16,0.6634615384615384,0.7582417582417582,0.7076923076923077,182,0.9727051098288556,0.7942525861245613
17,0.7897196261682243,0.898936170212766,0.8407960199004975,188,0.9912060301507537,0.9034602521947178
18,0.7317073170731707,0.5806451612903226,0.6474820143884892,155,0.9570749118814973,0.6872604187107796
19,0.4857142857142857,0.1349206349206349,0.2111801242236025,126,0.911755353440315,0.31857107974092663
