,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,68,2,0,0,0,0,0,3,0,5,2,2,1,6,1,19,7,11,6,27
true_1,1,127,10,5,7,25,0,3,0,0,0,0,11,1,2,1,0,1,1,0
true_2,0,16,103,29,10,12,4,5,0,2,2,0,12,0,2,0,0,0,0,0
true_3,0,2,13,119,29,3,11,1,1,1,0,1,14,1,0,0,0,0,0,0
true_4,0,3,9,14,140,1,4,9,0,1,0,0,11,0,0,0,1,0,0,0
true_5,0,7,5,2,3,175,3,1,0,0,1,0,0,0,0,0,0,0,0,1
true_6,0,0,1,2,6,0,164,8,1,1,0,0,10,1,0,1,0,0,0,0
true_7,0,0,0,1,8,1,5,166,4,0,0,0,5,1,0,0,4,1,0,2
true_8,2,0,1,1,1,1,7,31,130,0,3,0,7,4,0,0,7,2,2,0
true_9,0,0,0,0,0,1,1,9,1,179,3,0,0,1,0,1,2,0,1,0
true_10,0,0,1,0,1,0,0,7,0,11,174,0,0,0,0,1,3,1,0,1
true_11,0,2,4,0,0,1,2,3,1,2,0,141,18,4,1,0,11,3,4,1
true_12,1,4,1,9,4,0,6,6,0,1,0,3,157,4,0,0,0,0,1,0
true_13,0,1,0,0,2,1,2,3,0,0,0,0,4,181,1,0,1,1,1,0
true_14,2,0,0,0,4,1,0,9,0,2,0,0,16,11,143,0,4,2,3,0
true_15,7,0,0,0,2,0,0,7,0,0,0,0,1,3,1,153,3,3,4,15
true_16,2,1,0,0,1,0,0,1,0,2,0,6,1,1,0,0,156,2,8,1
true_17,0,1,0,0,0,2,0,3,0,0,0,2,0,2,1,0,5,165,3,4
true_18,1,0,0,0,1,1,1,4,0,2,0,3,0,4,2,0,28,10,95,3
true_19,6,0,0,0,1,0,1,3,1,1,1,1,2,3,0,44,19,4,4,35
