,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,66,1,0,0,0,0,0,5,1,5,3,2,1,5,2,22,5,21,7,14
true_1,1,99,7,1,13,52,1,3,0,1,0,0,10,1,3,1,0,1,1,0
true_2,0,11,88,24,18,29,4,5,0,1,2,2,11,0,2,0,0,0,0,0
true_3,0,2,13,88,54,7,8,3,1,1,0,1,16,1,0,0,0,1,0,0
true_4,0,3,3,10,150,2,4,12,0,1,0,0,7,0,0,0,0,1,0,0
true_5,0,4,4,1,4,182,1,1,0,0,1,0,0,0,0,0,0,0,0,0
true_6,0,0,0,2,4,1,163,13,2,0,0,0,8,1,1,0,0,0,0,0
true_7,1,0,0,0,4,1,6,167,5,1,0,0,6,1,0,0,4,1,1,0
true_8,0,0,0,1,2,0,2,27,150,0,2,0,5,1,0,0,4,3,2,0
true_9,0,0,0,0,0,1,1,11,1,180,0,0,0,2,0,0,1,2,0,0
true_10,0,0,1,0,0,0,0,8,0,15,170,0,0,0,0,1,2,3,0,0
true_11,0,0,2,0,1,3,1,4,0,1,0,154,9,3,3,0,9,3,5,0
true_12,1,3,1,4,7,0,5,7,0,1,0,3,160,4,1,0,0,0,0,0
true_13,0,1,0,0,0,1,2,6,0,0,0,0,4,179,1,0,2,1,1,0
true_14,0,0,0,0,2,1,0,10,0,2,1,0,8,5,157,0,4,3,4,0
true_15,8,1,0,0,0,1,2,10,0,0,0,0,0,3,3,149,3,3,3,13
true_16,1,0,0,0,0,1,0,4,0,2,0,6,1,1,1,1,148,2,13,1
true_17,0,0,0,0,0,1,0,3,0,0,0,2,0,1,1,0,2,171,4,3
true_18,1,0,0,0,1,1,1,5,0,2,0,6,0,5,2,0,20,12,99,0
true_19,11,0,0,0,0,0,1,5,0,3,1,1,1,3,1,49,15,4,7,24
