class,precision,recall,f1,support,roc_auc,pr_auc
0,0.7936507936507936,0.3125,0.4484304932735426,160,0.9502856648199446,0.6296451069715752
1,0.8307692307692308,0.5538461538461539,0.6646153846153846,195,0.9545389994620764,0.7379225294895171
2,0.7480916030534351,0.49746192893401014,0.5975609756097561,197,0.9548588468789471,0.6813626568522358
3,0.7727272727272727,0.4336734693877551,0.5555555555555556,196,0.9635833628359011,0.6808491591791895
4,0.5763358778625954,0.7823834196891192,0.6637362637362637,193,0.973755759667768,0.8031527708552029
5,0.6833976833976834,0.8939393939393939,0.774617067833698,198,0.991862918094721,0.8966576719714394
6,0.7229437229437229,0.8564102564102564,0.784037558685446,195,0.9832540792540793,0.8922340842822674
7,0.5135135135135135,0.8636363636363636,0.6440677966101694,198,0.9847558734036898,0.8525953534770702
8,0.9701492537313433,0.6532663316582915,0.7807807807807807,199,0.9586464948658161,0.8511391812312405
9,0.8516746411483254,0.8944723618090452,0.8725490196078431,199,0.9951521820809454,0.9467270930113749
10,0.9548022598870056,0.845,0.896551724137931,200,0.9892829131652661,0.9270936225909129
11,0.8409090909090909,0.7474747474747475,0.7914438502673797,198,0.9756354134853575,0.8410980147961079
12,0.6226415094339622,0.8375634517766497,0.7142857142857143,197,0.970571730164616,0.8060830344582597
13,0.7246963562753036,0.9040404040404041,0.8044943820224719,198,0.9859725474227153,0.927678635626797
14,0.884393063583815,0.7766497461928934,0.827027027027027,197,0.977984915063768,0.8797229054742202
15,0.6581196581196581,0.7738693467336684,0.7113163972286374,199,0.9743804432411286,0.7822664199558576
16,0.6452991452991453,0.8296703296703297,0.7259615384615384,182,0.9783405000796305,0.8009802174605302
17,0.7681818181818182,0.898936170212766,0.8284313725490197,188,0.9913263124131295,0.9102876468827809
18,0.6619718309859155,0.6064516129032258,0.632996632996633,155,0.9621951545977779,0.6975621125196947
19,0.45,0.14285714285714285,0.21686746987951808,126,0.9219613019009287,0.35975856848841464
