,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,53,1,0,0,1,0,0,6,0,1,6,3,1,9,2,20,3,25,3,26
true_1,0,124,7,3,8,33,0,3,0,0,0,3,7,1,3,1,0,1,1,0
true_2,0,12,108,17,13,23,3,5,0,2,1,1,10,0,2,0,0,0,0,0
true_3,0,3,18,85,48,6,9,3,1,1,0,2,18,1,0,0,0,1,0,0
true_4,0,3,11,4,149,1,4,12,0,1,0,0,7,0,0,0,0,1,0,0
true_5,0,6,7,0,3,178,1,2,0,0,1,0,0,0,0,0,0,0,0,0
true_6,0,0,1,2,6,0,166,9,1,0,0,0,7,1,0,0,2,0,0,0
true_7,0,1,0,0,5,1,6,168,3,0,0,0,5,0,0,1,1,7,0,0
true_8,0,0,1,1,2,0,5,35,133,2,3,0,4,1,0,0,7,4,1,0
true_9,0,0,0,0,0,1,0,10,0,180,3,0,0,0,0,1,1,3,0,0
true_10,0,0,1,0,0,0,0,8,0,15,170,0,0,0,0,1,2,3,0,0
true_11,1,0,3,0,1,3,1,5,0,0,0,161,5,2,2,0,7,4,3,0
true_12,0,4,2,2,4,0,4,7,0,0,0,3,163,5,0,0,2,1,0,0
true_13,0,1,0,0,0,1,2,4,0,0,0,0,4,181,1,0,1,2,1,0
true_14,0,1,0,0,2,1,0,11,0,1,1,1,8,5,156,0,5,3,2,0
true_15,4,2,0,0,0,0,0,9,0,0,0,0,0,4,2,162,3,4,2,7
true_16,0,0,0,0,0,1,0,5,0,2,0,12,0,1,1,1,145,5,8,1
true_17,0,0,0,0,1,1,0,3,0,0,0,3,0,1,1,0,1,172,3,2
true_18,0,0,1,0,1,0,1,7,0,1,1,10,0,5,3,1,24,18,82,0
true_19,3,1,0,0,1,0,1,4,1,1,0,1,0,4,0,52,16,9,4,28
