round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,0,1,train,1.3196889761980477,0.6302111532214402,7.344255514287368e-08,0.0002707092582566324,1.4684527163364925e-07
1,1,1,train,1.106398082660003,0.7399601253204215,0.0,0.0,0.0
1,3,1,train,1.1363682613346746,0.7543739279588337,0.0,0.0,0.0
1,2,1,train,1.511536925165884,0.5655770782889428,0.025578061444964984,0.1596045197740113,0.04409026147925251
1,-1,1,validation,0.14905842204308953,0.40371352785145886,0.4724771568951146,0.40371352785145886,0.3329454958653335
2,0,1,train,0.8477440079698315,0.787222523010287,0.579319860013556,0.31591770438549,0.33083233725714506
2,1,1,train,0.7036949433386326,0.8456280262033609,0.5522311816802531,0.22927940757618911,0.26042899005264125
2,3,1,train,0.6863099876485887,0.855917667238422,0.658562685294105,0.5691252144082333,0.5971988488373529
2,2,1,train,1.0297879176755105,0.7124697336561744,0.6956431058288793,0.5353107344632768,0.5175033869383269
2,-1,1,validation,0.11937584383734341,0.4440318302387268,0.4177323469633364,0.4440318302387268,0.3690366877432281
3,2,1,train,0.8208940628555513,0.7667473769168685,0.7494300370793043,0.5861581920903954,0.5746014115870469
3,0,1,train,0.6543191906177637,0.8202490525175961,0.6849094485435961,0.40064970221981594,0.41485572383714286
3,3,1,train,0.498399162390193,0.8871355060034305,0.9160263613452745,0.5873070325900515,0.6134378844976545
3,1,1,train,0.5360463770614429,0.8607234406152093,0.3242678960695707,0.26345770435773286,0.2850523235508048
3,-1,1,validation,0.1039377588966481,0.49018567639257293,0.5351396378440724,0.49018567639257293,0.4356515131999245
4,1,1,train,0.43930138610303404,0.8800911421247508,0.3279060057259446,0.27485046995158074,0.29645652135925055
4,0,1,train,0.5255173525381914,0.8516513264753656,0.8709504024416133,0.4959393611261505,0.505410624573367
4,2,1,train,0.6942888500950029,0.8054882970137207,0.7910427803396104,0.6087570621468926,0.6237803899619025
4,3,1,train,0.40050262449909757,0.8981132075471698,0.9291458822274594,0.7176672384219555,0.7793216258062663
4,-1,1,validation,0.09641123377676035,0.5148541114058356,0.5760770000175465,0.5148541114058356,0.4561737064591794
5,2,1,train,0.5905701416154061,0.8242534301856336,0.814563897911419,0.5972558514931396,0.6004211645216482
5,1,1,train,0.3724384827539325,0.8960410139561378,0.4883032785206336,0.28852178866419825,0.2957917375401378
5,3,1,train,0.3486560191450223,0.911492281303602,0.9352891697027765,0.7691252144082332,0.8285694332692465
5,0,1,train,0.45481472833332043,0.8670817541959935,0.8935716702688467,0.5536004331348132,0.5818184356193188
5,-1,1,validation,0.08809024214112157,0.5625994694960212,0.5956589958985525,0.5625994694960212,0.5243292264857505
