round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,1,1,train,1.8609740914617265,0.5043010752688172,0.02349985029479531,0.01756272401433692,0.007874250590836332
1,2,1,train,1.7545992183685302,0.5445048056832428,0.06022916235737809,0.07229419139155871,0.056428797891040584
1,5,1,train,1.994181034879552,0.4754026991728341,0.003215071348951006,0.00478885502829778,0.0030379489071826146
1,3,1,train,2.076762375256694,0.41406945681211044,0.009353258030971577,0.012021371326803205,0.006488636948497633
1,0,1,train,1.9250781590642492,0.523184242921625,0.01584809290984407,0.058268362741075094,0.01797284770255139
1,4,1,train,1.5457567489945172,0.6275317542052866,0.08094975781066295,0.12736010985238586,0.07155834159975105
1,-1,1,validation,0.14205705000171612,0.47400530503978777,0.5314757603673331,0.47400530503978777,0.41861524070001993
2,1,1,train,1.3423900590624127,0.6523297491039426,0.6340447913978515,0.37311827956989246,0.3955553130778345
2,0,1,train,1.2982298385084066,0.70250307755437,0.7029684438709762,0.6655724251128436,0.6619993993278309
2,5,1,train,1.381539159764846,0.6739225076186329,0.5191901198865123,0.4610361340879408,0.4541673662829629
2,4,1,train,1.0761914859052564,0.7456230690010298,0.7155543551113228,0.607621009268795,0.577473999728418
2,2,1,train,1.2361018415292104,0.6778102799832846,0.5574362027068914,0.3330547430004179,0.2783198187620172
2,3,1,train,1.4737413948309337,0.6135351736420303,0.537521903052494,0.43410507569011575,0.44148571034757367
2,-1,1,validation,0.10390498212857335,0.5307692307692308,0.5675129933923977,0.5307692307692308,0.48871300144861934
3,2,1,train,0.9779446824391683,0.7350605933974091,0.5730184236623437,0.3760969494358546,0.3205394839220958
3,4,1,train,0.8474950884860721,0.7851012701682114,0.7700221840345799,0.6618606247854446,0.6632678798723082
3,3,1,train,1.1514852186466784,0.6838824577025824,0.6469901518114942,0.54986642920748,0.5575929841434236
3,0,1,train,0.9953166246414185,0.7464095199015182,0.768670772737409,0.6881411571604432,0.6980063785406402
3,5,1,train,1.099189178397258,0.7135393992163692,0.5507134244073033,0.47322594688724423,0.4704402835585373
3,1,1,train,1.0793035738808767,0.7064516129032258,0.6806340235435053,0.5275985663082438,0.5394898339224052
3,-1,1,validation,0.08622941396913099,0.5994694960212201,0.5811579987855997,0.5994694960212201,0.5687979504572601
4,1,1,train,0.8973513386930738,0.750179211469534,0.6847352868873234,0.6068100358422939,0.6180070976314989
4,0,1,train,0.8448670338961034,0.7784160853508412,0.7991757151714044,0.7459991793188346,0.7605396066726844
4,5,1,train,0.9355563473784261,0.7444492816717458,0.592237399248564,0.5372224640835873,0.5259220045768247
4,2,1,train,0.8307361374298732,0.7580442958629335,0.585868964136606,0.4538236523192645,0.4353610615505373
4,3,1,train,0.9667199074376559,0.717720391807658,0.6959234196232451,0.6482635796972396,0.6596949648151412
4,4,1,train,0.6953936577291111,0.8105046343975283,0.8250746698702307,0.7590113285272915,0.7786582410160315
4,-1,1,validation,0.07694947128270602,0.629973474801061,0.6016645597223178,0.629973474801061,0.6003317338586368
5,5,1,train,0.8206927649055918,0.7670875054418808,0.5811256917182093,0.5620374401393121,0.5463334592977619
5,1,1,train,0.8039582021747317,0.7623655913978494,0.7929010978534505,0.6494623655913978,0.6640752782564147
5,0,1,train,0.7427925649616454,0.7964710709889208,0.8190257700541724,0.7550266721378744,0.7738973485825682
5,3,1,train,0.8688649617611094,0.7493321460373998,0.7058748935727734,0.667853962600178,0.6834793996618387
5,4,1,train,0.6283372386557157,0.8300720906282183,0.8416651792037037,0.7967730861654652,0.8078198151497848
5,2,1,train,0.7329625245432059,0.790639364814041,0.5984893604740613,0.5516088591725867,0.53944246411049
5,-1,1,validation,0.07241400869202551,0.6453580901856764,0.6166063927721024,0.6453580901856764,0.6151695696457448
6,3,1,train,0.7724152393374882,0.7724844167408726,0.7308609266315783,0.6834372217275155,0.6983945133118885
6,1,1,train,0.7280985535042627,0.7845878136200717,0.811521427349219,0.6652329749103942,0.681542263207382
6,4,1,train,0.5532058707026185,0.845863371095091,0.8538364967229223,0.8159972536903536,0.821119420050967
6,2,1,train,0.6735776280860106,0.8056832427914752,0.5988057677096845,0.5729210196406185,0.554812929876969
6,5,1,train,0.7605788827770286,0.7731824118415324,0.594706694769653,0.5746626033957336,0.5586253960676941
6,0,1,train,0.6621714736901078,0.8219121871153057,0.8244390070261104,0.7829298317603611,0.7932630921475331
6,-1,1,validation,0.06964729481848544,0.6496021220159152,0.6221651744887916,0.6496021220159152,0.622179611860537
7,2,1,train,0.6079355672001838,0.8182198077726703,0.8388912022002186,0.5829502716255746,0.5622708041994261
7,0,1,train,0.6014059394890187,0.8317603610997127,0.8427647662374311,0.7829298317603611,0.8005347598239576
7,1,1,train,0.671210578935487,0.7956989247311828,0.8071024749842305,0.6924731182795699,0.7013208753448119
7,5,1,train,0.7079172893944714,0.783195472355246,0.6104978789903998,0.5973008271658685,0.5785342784925616
7,3,1,train,0.7185199519632556,0.7907390917186109,0.7468634561704187,0.701246660730187,0.7165102815746737
