round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,5,1,train,1.4355624354865453,0.6906598114824335,0.0,0.0,0.0
1,4,1,train,0.9594149101026279,0.7896440129449839,0.0,0.0,0.0
1,1,1,train,1.5377128621657117,0.5540054005400541,0.0,0.0,0.0
1,2,1,train,1.1665374605071466,0.7255310287380259,0.07112626117202316,0.26613910870470636,0.11225273297842071
1,6,1,train,1.2401826651282393,0.7083181983290956,0.0,0.0,0.0
1,3,1,train,1.4501614055118046,0.6613039796782388,0.0,0.0,0.0
1,0,1,train,1.545414588030647,0.6984273820536541,0.0,0.0,0.0
1,-1,1,validation,0.16280534653195652,0.3480106100795756,0.31452435199054096,0.3480106100795756,0.28176975397890186
2,3,1,train,1.0114565742378299,0.7933954276037256,0.579565022016974,0.2472480948348857,0.24456253556551358
2,4,1,train,0.5789021328859723,0.8796116504854369,0.7071854235789301,0.443042071197411,0.5217117404050073
2,5,1,train,0.9293229722813384,0.8543273350471294,0.1231533095929296,0.11653813196229648,0.11774817584586221
2,1,1,train,1.1083200959850559,0.6962196219621962,0.541760277468588,0.22772277227722773,0.21705569414377154
2,0,1,train,1.103576829766526,0.8177613320999074,0.17154922785611076,0.16096207215541167,0.1571562009717517
2,6,1,train,0.8488560249178396,0.8114783872139485,0.732397182022996,0.5339629495096259,0.5305674627733953
2,2,1,train,0.8102408718589126,0.8075801749271138,0.8362085707539592,0.39067055393586003,0.3925064991307778
2,-1,1,validation,0.13786898196850278,0.3962864721485411,0.44130163505956704,0.3962864721485411,0.32594270906566
3,1,1,train,0.9210292107338528,0.7205220522052206,0.5971879036194915,0.2515751575157516,0.21611839538375152
3,5,1,train,0.72588533397815,0.8817480719794345,0.40419515804688594,0.13710368466152528,0.1526617214503869
3,6,1,train,0.6416809750085621,0.831456592807846,0.747131619708647,0.5880857246640029,0.5833004529404612
3,2,1,train,0.6354105747890788,0.8438150770512287,0.5945419299984329,0.35401915868388173,0.32483944772869827
3,3,1,train,0.7931577779251981,0.8251481795088909,0.7795521926591038,0.43268416596104997,0.47326677935500316
