,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,46,2,0,0,0,0,0,5,1,5,0,1,0,2,2,34,7,12,5,38
true_1,0,149,10,5,3,14,0,2,0,0,0,0,8,0,1,1,0,1,1,0
true_2,0,8,147,11,5,9,2,5,0,1,1,1,5,0,1,0,1,0,0,0
true_3,0,6,34,117,14,0,7,1,2,3,0,1,8,1,0,1,0,1,0,0
true_4,0,10,8,16,132,2,6,10,0,0,0,2,6,0,0,0,0,0,1,0
true_5,0,12,11,2,1,168,0,1,1,1,0,0,0,0,0,0,1,0,0,0
true_6,0,2,4,1,2,0,173,3,5,0,0,0,2,1,1,0,1,0,0,0
true_7,0,0,3,1,2,1,6,156,12,1,0,0,8,1,0,0,3,0,2,2
true_8,0,0,1,0,2,0,3,18,163,0,1,0,1,1,0,0,3,2,2,2
true_9,0,0,0,0,0,1,0,10,2,174,5,1,0,0,0,0,2,1,0,3
true_10,0,1,1,0,0,0,1,7,1,10,172,1,0,0,0,1,3,1,0,1
true_11,1,1,7,1,1,2,1,3,0,1,0,151,4,4,2,0,7,3,5,4
true_12,0,9,6,8,7,1,7,3,3,0,0,4,138,6,2,0,3,0,0,0
true_13,0,1,1,0,0,1,3,3,0,1,0,0,1,180,2,1,0,1,1,2
true_14,1,4,1,0,1,1,2,8,0,1,1,4,5,5,154,0,4,1,3,1
true_15,2,0,1,0,0,0,2,7,1,0,0,0,0,4,0,163,1,1,1,16
true_16,1,0,1,0,0,1,0,1,1,2,0,8,0,1,0,0,150,1,9,6
true_17,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,2,5,168,3,4
true_18,1,0,2,0,0,0,2,3,0,1,0,6,0,3,2,2,28,13,86,6
true_19,7,0,0,0,0,0,2,2,2,1,0,2,0,1,1,51,17,2,2,36
